gtdb_species_clade_id	phb_genes_present	phb_status	phb_genes_str	n_phaC_clusters	phaC_is_core	phaC_is_aux
s__CAIRDP01_sp903877385--GB_GCA_903877385.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__CAIRDP01_sp903887775--GB_GCA_903887775.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__CAIRDP01_sp903916595--GB_GCA_903916595.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__CAIRSA01_sp903881085--GB_GCA_903881085.1	{'phaA'}	precursors_only	phaA			
s__CAIRSR01_sp903824965--GB_GCA_903824965.1	{'phaP'}	accessory_only	phaP			
s__CAIRSR01_sp903881315--GB_GCA_903881315.1	{'phaP'}	accessory_only	phaP			
s__CAIRTM01_sp903881505--GB_GCA_903881505.1	{'phaA'}	precursors_only	phaA			
s__CAIRTN01_sp903881515--GB_GCA_903881515.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__CAIRTR01_sp903881565--GB_GCA_903881565.1	{'phaA'}	precursors_only	phaA			
s__CAISCU01_sp023151275--GB_GCA_023151275.1	{'phaC', 'phaA'}	complete	phaA,phaC	1.0	True	False
s__CAISCU01_sp903883965--GB_GCA_903883965.1	{'phaA'}	precursors_only	phaA			
s__CAISDR01_sp903884125--GB_GCA_903884125.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	True	True
s__CAISET01_sp903884505--GB_GCA_903884505.1	{'phaA'}	precursors_only	phaA			
s__CAISIP01_sp018063505--GB_GCA_018063505.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	True	True
s__CAISIP01_sp024236015--GB_GCA_024236015.1	{'phaP', 'phaB', 'phaA', 'phaZ', 'phaC'}	complete	phaA,phaB,phaC,phaP,phaZ	2.0	True	True
s__CAISIP01_sp903885415--GB_GCA_903885415.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	False	True
s__CAISIP01_sp945861785--GB_GCA_945861785.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__CAISOG01_sp018883285--GB_GCA_018883285.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	2.0	True	False
s__CAISUE01_sp903888615--GB_GCA_903888615.1	{'phaA'}	precursors_only	phaA			
s__CAITIQ01_sp016719945--GB_GCA_016719945.1	{'phaC', 'phaA'}	complete	phaA,phaC	2.0	True	False
s__CAITLU01_sp903893315--GB_GCA_903893315.1	{'phaB', 'phaC', 'phaP', 'phaA'}	complete	phaA,phaB,phaC,phaP	1.0	True	False
s__CAITLX01_sp903893335--GB_GCA_903893335.1	{'phaC', 'phaA'}	complete	phaA,phaC	1.0	True	False
s__CAITNM01_sp903874955--GB_GCA_903874955.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__CAITNM01_sp903893805--GB_GCA_903893805.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	1.0	True	False
s__CAITNQ01_sp903893785--GB_GCA_903893785.1	{'phaA'}	precursors_only	phaA			
s__CAITOL01_sp903893975--GB_GCA_903893975.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	True
s__CAITPF01_sp903894155--GB_GCA_903894155.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	False	True
s__CAITUV01_sp903895725--GB_GCA_903895725.1	{'phaC', 'phaA', 'phaZ'}	complete	phaA,phaC,phaZ	1.0	True	False
s__CAITVN01_sp903895855--GB_GCA_903895855.1	{'phaA'}	precursors_only	phaA			
s__CAITWD01_sp903896045--GB_GCA_903896045.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__CAITWF01_sp903840415--GB_GCA_903840415.1	{'phaA'}	precursors_only	phaA			
s__CAITWF01_sp903948415--GB_GCA_903948415.1	{'phaA'}	precursors_only	phaA			
s__CAITWF01_sp945874455--GB_GCA_945874455.1	{'phaA'}	precursors_only	phaA			
s__CAITYE01_sp903896535--GB_GCA_903896535.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	2.0	True	True
s__CAITZA01_sp903896745--GB_GCA_903896745.1	{'phaA'}	precursors_only	phaA			
s__CAIUAC01_sp903896985--GB_GCA_903896985.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	4.0	False	True
s__CAIUEQ01_sp903898215--GB_GCA_903898215.1	{'phaC', 'phaA'}	complete	phaA,phaC	1.0	True	False
s__CAIUKV01_sp903899845--GB_GCA_903899845.1	{'phaA'}	precursors_only	phaA			
s__CAIULA01_sp903899945--GB_GCA_903899945.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	False	True
s__CAIUMH01_sp009699875--GB_GCA_009699875.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__CAIUMH01_sp903825895--GB_GCA_903825895.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__CAIUMH01_sp903893955--GB_GCA_903893955.1	{'phaA'}	precursors_only	phaA			
s__CAIUMH01_sp903900235--GB_GCA_903900235.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__CAIUMM01_sp903844155--GB_GCA_903844155.1	{'phaC', 'phaA'}	complete	phaA,phaC	2.0	True	False
s__CAIUMM01_sp903875225--GB_GCA_903875225.1	{'phaC', 'phaA'}	complete	phaA,phaC	2.0	True	False
s__CAIUMM01_sp903900265--GB_GCA_903900265.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__CAIUPE01_sp009920595--GB_GCA_009920595.1	{'phaP', 'phaB', 'phaA', 'phaZ', 'phaC'}	complete	phaA,phaB,phaC,phaP,phaZ	2.0	True	False
s__CAIUPE01_sp903877935--GB_GCA_903877935.1	{'phaP', 'phaB', 'phaA', 'phaZ', 'phaC'}	complete	phaA,phaB,phaC,phaP,phaZ	1.0	True	False
s__CAIUQR01_sp903901335--GB_GCA_903901335.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__CAIUSP01_sp903901855--GB_GCA_903901855.1	{'phaA'}	precursors_only	phaA			
s__CAIUUT01_sp903902445--GB_GCA_903902445.1	{'phaB'}	precursors_only	phaB			
s__CAIUVD01_sp903902515--GB_GCA_903902515.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__CAIUWA01_sp903827245--GB_GCA_903827245.1	{'phaB'}	precursors_only	phaB			
s__CAIVAT01_sp903828645--GB_GCA_903828645.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__CAIVAT01_sp903845055--GB_GCA_903845055.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__CAIVAT01_sp903875045--GB_GCA_903875045.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__CAIVAT01_sp903885595--GB_GCA_903885595.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__CAIVAT01_sp903913885--GB_GCA_903913885.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__CAIVAT01_sp903926565--GB_GCA_903926565.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__CAIVAT01_sp903945175--GB_GCA_903945175.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__CAIVAT01_sp903959905--GB_GCA_903959905.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__CAIVDV01_sp903832055--GB_GCA_903832055.1	{'phaA'}	precursors_only	phaA			
s__CAIVDX01_sp903904805--GB_GCA_903904805.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	True	True
s__CAIVHB01_sp903863375--GB_GCA_903863375.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__CAIVHB01_sp903893215--GB_GCA_903893215.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__CAIVJW01_sp903906315--GB_GCA_903906315.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	3.0	True	False
s__CAIVKH01_sp903906425--GB_GCA_903906425.1	{'phaA'}	precursors_only	phaA			
s__CAIVND01_sp903845085--GB_GCA_903845085.1	{'phaA'}	precursors_only	phaA			
s__CAIVND01_sp903907185--GB_GCA_903907185.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__CAIVPM01_sp903907815--GB_GCA_903907815.1	{'phaA'}	precursors_only	phaA			
s__CAIVRH01_sp903908285--GB_GCA_903908285.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__CAIVUX01_sp903909215--GB_GCA_903909215.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	True
s__CAIVVT01_sp903909435--GB_GCA_903909435.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__CAIWAD01_sp903910645--GB_GCA_903910645.1	{'phaA'}	precursors_only	phaA			
s__CAIWCD01_sp903911145--GB_GCA_903911145.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__CAIWGR01_sp903912275--GB_GCA_903912275.1	{'phaA'}	precursors_only	phaA			
s__CAIWGV01_sp903912365--GB_GCA_903912365.1	{'phaA'}	precursors_only	phaA			
s__CAIWHF01_sp903912405--GB_GCA_903912405.1	{'phaA'}	precursors_only	phaA			
s__CAIWHR01_sp016720425--GB_GCA_016720425.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	5.0	True	True
s__CAIWHR01_sp903912485--GB_GCA_903912485.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	4.0	True	True
s__CAIWKO01_sp903862465--GB_GCA_903862465.1	{'phaB', 'phaP', 'phaA'}	precursors_only	phaA,phaB,phaP			
s__CAIWKO01_sp903913285--GB_GCA_903913285.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__CAIWKO01_sp903916135--GB_GCA_903916135.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__CAIWXH01_sp903916565--GB_GCA_903916565.1	{'phaC', 'phaP', 'phaA'}	complete	phaA,phaC,phaP	1.0	True	False
s__CAIWXQ01_sp903916675--GB_GCA_903916675.1	{'phaA'}	precursors_only	phaA			
s__CAIWXX01_sp903916735--GB_GCA_903916735.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__CAIXEA01_sp903877125--GB_GCA_903877125.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	False
s__CAIXEA01_sp903895595--GB_GCA_903895595.1	{'phaP', 'phaB', 'phaA', 'phaZ', 'phaC'}	complete	phaA,phaB,phaC,phaP,phaZ	3.0	True	True
s__CAIXEA01_sp903900905--GB_GCA_903900905.1	{'phaP', 'phaB', 'phaA', 'phaZ', 'phaC'}	complete	phaA,phaB,phaC,phaP,phaZ	3.0	True	True
s__CAIXEA01_sp903918315--GB_GCA_903918315.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	4.0	True	True
s__CAIXEA01_sp903924985--GB_GCA_903924985.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	False
s__CAIXHP01_sp903919315--GB_GCA_903919315.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	4.0	True	True
s__CAIXIX01_sp903859705--GB_GCA_903859705.1	{'phaP'}	accessory_only	phaP			
s__CAIXIX01_sp903919615--GB_GCA_903919615.1	{'phaB'}	precursors_only	phaB			
s__CAIXLI01_sp009779745--GB_GCA_009779745.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	2.0	True	False
s__CAIXLI01_sp903824505--GB_GCA_903824505.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	2.0	True	False
s__CAIXPL01_sp903829815--GB_GCA_903829815.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__CAIXPL01_sp903921325--GB_GCA_903921325.1	{'phaB', 'phaA', 'phaZ'}	precursors_only	phaA,phaB,phaZ			
s__CAIXPS01_sp023382055--GB_GCA_023382055.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__CAIXPS01_sp903921365--GB_GCA_903921365.1	{'phaA'}	precursors_only	phaA			
s__CAIXQW01_sp903921675--GB_GCA_903921675.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__CAIXRL01_sp903921835--GB_GCA_903921835.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__CAIXSC01_sp903921945--GB_GCA_903921945.1	{'phaA'}	precursors_only	phaA			
s__CAIXSE01_sp012719015--GB_GCA_012719015.1	{'phaA'}	precursors_only	phaA			
s__CAIXSE01_sp903862845--GB_GCA_903862845.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__CAIXSY01_sp903922175--GB_GCA_903922175.1	{'phaA'}	precursors_only	phaA			
s__CAIXXC01_sp903923205--GB_GCA_903923205.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	True	False
s__CAIXZF01_sp903923925--GB_GCA_903923925.1	{'phaB', 'phaP', 'phaA'}	precursors_only	phaA,phaB,phaP			
s__CAIXZV01_sp903924005--GB_GCA_903924005.1	{'phaA'}	precursors_only	phaA			
s__CAIXZV01_sp903925955--GB_GCA_903925955.1	{'phaA'}	precursors_only	phaA			
s__CAIXZV01_sp903930745--GB_GCA_903930745.1	{'phaA'}	precursors_only	phaA			
s__CAIYBN01_sp903842345--GB_GCA_903842345.1	{'phaC', 'phaA'}	complete	phaA,phaC	1.0	True	False
s__CAIYBN01_sp903896545--GB_GCA_903896545.1	{'phaC', 'phaA'}	complete	phaA,phaC	1.0	True	False
s__CAIYBN01_sp903929795--GB_GCA_903929795.1	{'phaC', 'phaA'}	complete	phaA,phaC	1.0	True	False
s__CAIYEO01_sp903839515--GB_GCA_903839515.1	{'phaP'}	accessory_only	phaP			
s__CAIYEO01_sp903840315--GB_GCA_903840315.1	{'phaP'}	accessory_only	phaP			
s__CAIYEO01_sp903891235--GB_GCA_903891235.1	{'phaP'}	accessory_only	phaP			
s__CAIYEO01_sp903900685--GB_GCA_903900685.1	{'phaP'}	accessory_only	phaP			
s__CAIYHQ01_sp903926075--GB_GCA_903926075.1	{'phaA'}	precursors_only	phaA			
s__CAIYID01_sp903926205--GB_GCA_903926205.1	{'phaA'}	precursors_only	phaA			
s__CAIYLH01_sp903879335--GB_GCA_903879335.1	{'phaC', 'phaA'}	complete	phaA,phaC	1.0	True	False
s__CAIYLH01_sp903884235--GB_GCA_903884235.1	{'phaB', 'phaC', 'phaP', 'phaA'}	complete	phaA,phaB,phaC,phaP	2.0	True	False
s__CAIYLH01_sp903908265--GB_GCA_903908265.1	{'phaC', 'phaA'}	complete	phaA,phaC	1.0	True	False
s__CAIYLH01_sp903927005--GB_GCA_903927005.1	{'phaC', 'phaA'}	complete	phaA,phaC	2.0	True	False
s__CAIYMF01_sp009699025--GB_GCA_009699025.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__CAIYOY01_sp903927905--GB_GCA_903927905.1	{'phaA'}	precursors_only	phaA			
s__CAIYPG01_sp903928055--GB_GCA_903928055.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	False	True
s__CAIYPH01_sp903928045--GB_GCA_903928045.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	4.0	True	True
s__CAIYPH01_sp903928895--GB_GCA_903928895.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	False
s__CAIYRB01_sp903928445--GB_GCA_903928445.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__CAIYRG01_sp009693985--GB_GCA_009693985.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	1.0	False	True
s__CAIYRG01_sp903862715--GB_GCA_903862715.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	1.0	True	False
s__CAIYTD01_sp903928955--GB_GCA_903928955.1	{'phaA'}	precursors_only	phaA			
s__CAIYVA01_sp903862885--GB_GCA_903862885.1	{'phaC', 'phaA'}	complete	phaA,phaC	1.0	False	True
s__CAIYVA01_sp903929455--GB_GCA_903929455.1	{'phaA'}	precursors_only	phaA			
s__CAIYWZ01_sp903930075--GB_GCA_903930075.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__CAIYYN01_sp903930435--GB_GCA_903930435.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__CAIYYT01_sp903903945--GB_GCA_903903945.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__CAIYYT01_sp903930455--GB_GCA_903930455.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__CAIYYX01_sp021811225--GB_GCA_021811225.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	True	False
s__CAIYYX01_sp903832735--GB_GCA_903832735.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	6.0	True	True
s__CAIYZJ01_sp903824185--GB_GCA_903824185.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	4.0	True	True
s__CAIYZJ01_sp903930675--GB_GCA_903930675.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	4.0	False	True
s__CAIZDL01_sp903856295--GB_GCA_903856295.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	2.0	True	False
s__CAIZDL01_sp903931735--GB_GCA_903931735.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	3.0	True	True
s__CAIZES01_sp903932045--GB_GCA_903932045.1	{'phaA'}	precursors_only	phaA			
s__CAIZGN01_sp903932505--GB_GCA_903932505.1	{'phaA'}	precursors_only	phaA			
s__CAIZGX01_sp903932685--GB_GCA_903932685.1	{'phaA'}	precursors_only	phaA			
s__CAIZPE01_sp903934295--GB_GCA_903934295.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__CAIZPE01_sp903934795--GB_GCA_903934795.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__CAIZRG01_sp903935335--GB_GCA_903935335.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__CAIZWN01_sp903847405--GB_GCA_903847405.1	{'phaA'}	precursors_only	phaA			
s__CAIZWN01_sp903857665--GB_GCA_903857665.1	{'phaC', 'phaA'}	complete	phaA,phaC	1.0	False	True
s__CAIZWN01_sp903936705--GB_GCA_903936705.1	{'phaA'}	precursors_only	phaA			
s__CAJANQ01_sp903941145--GB_GCA_903941145.1	{'phaA'}	precursors_only	phaA			
s__CAJATL01_sp903944895--GB_GCA_903944895.1	{'phaA'}	precursors_only	phaA			
s__CAJAWW01_sp903946745--GB_GCA_903946745.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	4.0	True	True
s__CAJAXB01_sp903946795--GB_GCA_903946795.1	{'phaP'}	accessory_only	phaP			
s__CAJAXB01_sp943354005--GB_GCA_943354005.1	{'phaP'}	accessory_only	phaP			
s__CAJBEZ01_sp023474025--GB_GCA_023474025.1	{'phaA'}	precursors_only	phaA			
s__CAJBEZ01_sp903952205--GB_GCA_903952205.1	{'phaA'}	precursors_only	phaA			
s__CAJBIL01_sp903939665--GB_GCA_903939665.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	6.0	True	True
s__CAJBNH01_sp903955385--GB_GCA_903955385.1	{'phaA'}	precursors_only	phaA			
s__CAJBPB01_sp903957365--GB_GCA_903957365.1	{'phaA'}	precursors_only	phaA			
s__CAJBVG01_sp903958995--GB_GCA_903958995.1	{'phaA'}	precursors_only	phaA			
s__CAJBVW01_sp903959175--GB_GCA_903959175.1	{'phaA'}	precursors_only	phaA			
s__CAJCBL01_sp903960515--GB_GCA_903960515.1	{'phaP'}	accessory_only	phaP			
s__CAJCJG01_sp021808185--GB_GCA_021808185.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	5.0	True	True
s__CAJFUR01_sp904420575--GB_GCA_904420575.1	{'phaB', 'phaP'}	precursors_only	phaB,phaP			
s__CAJIYG01_sp905181585--GB_GCA_905181585.1	{'phaA'}	precursors_only	phaA			
s__CAJIYR01_sp018651345--GB_GCA_018651345.1	{'phaA'}	precursors_only	phaA			
s__CAJJDF01_sp018609055--GB_GCA_018609055.1	{'phaA'}	precursors_only	phaA			
s__CAJLIR01_sp905206805--GB_GCA_905206805.1	{'phaB'}	precursors_only	phaB			
s__CAJOIG01_sp021203045--GB_GCA_021203045.1	{'phaA'}	precursors_only	phaA			
s__CAJOIG01_sp905234005--GB_GCA_905234005.1	{'phaA'}	precursors_only	phaA			
s__CAJQLB01_sp905479065--GB_GCA_905479065.1	{'phaA'}	precursors_only	phaA			
s__CAJQPP01_sp024232675--GB_GCA_024232675.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__CAJTFG01_sp910575705--GB_GCA_910575705.1	{'phaA'}	precursors_only	phaA			
s__CAJWLW01_sp913042885--GB_GCA_913042885.1	{'phaA'}	precursors_only	phaA			
s__CAJWOS01_sp913044235--GB_GCA_913044235.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__CAJXSO01_sp913061505--GB_GCA_913061505.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__CAKKRZ01_sp919902925--GB_GCA_919902925.1	{'phaA'}	precursors_only	phaA			
s__CAKQOE01_sp934255545--GB_GCA_934255545.1	{'phaC', 'phaA'}	complete	phaA,phaC	1.0	True	False
s__CAKRRH01_sp934394855--GB_GCA_934394855.1	{'phaB'}	precursors_only	phaB			
s__CAKTFW01_sp934561175--GB_GCA_934561175.1	{'phaA'}	precursors_only	phaA			
s__CAKTOF01_sp934589675--GB_GCA_934589675.1	{'phaA'}	precursors_only	phaA			
s__CALRAM01_sp943353165--GB_GCA_943353165.1	{'phaP'}	accessory_only	phaP			
s__CALRGT01_sp943358095--GB_GCA_943358095.1	{'phaP'}	accessory_only	phaP			
s__CALTTS01_sp003449195--GB_GCA_003449195.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	False	True
s__CALXDZ01_sp944387205--GB_GCA_944387205.1	{'phaA'}	precursors_only	phaA			
s__CALZGZ01_sp945787105--GB_GCA_945787105.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	4.0	True	True
s__CALZHW01_sp945787125--GB_GCA_945787125.1	{'phaA'}	precursors_only	phaA			
s__CALZIK01_sp945787635--GB_GCA_945787635.1	{'phaA'}	precursors_only	phaA			
s__CALZJE01_sp945787715--GB_GCA_945787715.1	{'phaA'}	precursors_only	phaA			
s__CALZKI01_sp945787995--GB_GCA_945787995.1	{'phaA'}	precursors_only	phaA			
s__CAMAPP01_sp945860095--GB_GCA_945860095.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	3.0	True	True
s__CAMATL01_sp945861145--GB_GCA_945861145.1	{'phaA'}	precursors_only	phaA			
s__CAMAVR01_sp945861885--GB_GCA_945861885.1	{'phaA'}	precursors_only	phaA			
s__CAMAWM01_sp945861965--GB_GCA_945861965.1	{'phaA'}	precursors_only	phaA			
s__CAMCDL01_sp945637225--GB_GCA_945637225.1	{'phaA'}	precursors_only	phaA			
s__CAMCDL01_sp945873565--GB_GCA_945873565.1	{'phaA'}	precursors_only	phaA			
s__CAMDBA01_sp945888995--GB_GCA_945888995.1	{'phaA'}	precursors_only	phaA			
s__CAMDOH01_sp945903605--GB_GCA_945903605.1	{'phaA'}	precursors_only	phaA			
s__CF-105_sp005881155--GB_GCA_005881155.1	{'phaA'}	precursors_only	phaA			
s__CF-113_sp005881995--GB_GCA_005881995.1	{'phaC', 'phaP', 'phaA'}	complete	phaA,phaC,phaP	4.0	False	True
s__CF-118_sp005879985--GB_GCA_005879985.1	{'phaA'}	precursors_only	phaA			
s__CF-118_sp005880525--GB_GCA_005880525.1	{'phaA'}	precursors_only	phaA			
s__CF-13_sp005880395--GB_GCA_005880395.1	{'phaA'}	precursors_only	phaA			
s__CF-13_sp005880605--GB_GCA_005880605.1	{'phaA'}	precursors_only	phaA			
s__CF-13_sp005880875--GB_GCA_005880875.1	{'phaA'}	precursors_only	phaA			
s__CF-13_sp005881175--GB_GCA_005881175.1	{'phaA'}	precursors_only	phaA			
s__CF-13_sp005881715--GB_GCA_005881715.1	{'phaA'}	precursors_only	phaA			
s__CF-13_sp005882525--GB_GCA_005882525.1	{'phaA'}	precursors_only	phaA			
s__CF-13_sp005889535--GB_GCA_005889535.1	{'phaA'}	precursors_only	phaA			
s__CF-162_sp022561635--GB_GCA_022561635.1	{'phaC', 'phaA'}	complete	phaA,phaC	2.0	False	True
s__CF-163_sp005882715--GB_GCA_005882715.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	1.0	True	False
s__CF-163_sp005882985--GB_GCA_005882985.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	1.0	True	False
s__CF-39_sp005882255--GB_GCA_005882255.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__CF-39_sp005887995--GB_GCA_005887995.1	{'phaA'}	precursors_only	phaA			
s__CF-39_sp005889405--GB_GCA_005889405.1	{'phaA'}	precursors_only	phaA			
s__CF-54_sp005881025--GB_GCA_005881025.1	{'phaA'}	precursors_only	phaA			
s__CF-72_sp005883405--GB_GCA_005883405.1	{'phaC', 'phaA'}	complete	phaA,phaC	4.0	True	True
s__CF-72_sp019239775--GB_GCA_019239775.1	{'phaA'}	precursors_only	phaA			
s__CF-72_sp019247515--GB_GCA_019247515.1	{'phaA'}	precursors_only	phaA			
s__CF-75_sp005880445--GB_GCA_005880445.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__CF-96_sp005889515--GB_GCA_005889515.1	{'phaC', 'phaA'}	complete	phaA,phaC	6.0	True	True
s__CFX10_sp013112715--GB_GCA_013112715.1	{'phaA'}	precursors_only	phaA			
s__CFX15_sp013112575--GB_GCA_013112575.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__CFX2_sp014338005--GB_GCA_014338005.1	{'phaA'}	precursors_only	phaA			
s__CFX2_sp017303775--GB_GCA_017303775.1	{'phaA'}	precursors_only	phaA			
s__CFX2_sp020161935--GB_GCA_020161935.1	{'phaA'}	precursors_only	phaA			
s__CG-Epi1_sp002497685--GB_GCA_002497685.1	{'phaA'}	precursors_only	phaA			
s__CG-Epi1_sp002506485--GB_GCA_002506485.1	{'phaA'}	precursors_only	phaA			
s__CG-Epi1_sp002724775--GB_GCA_002724775.1	{'phaA'}	precursors_only	phaA			
s__CG-Epi1_sp015658585--GB_GCA_015658585.1	{'phaA'}	precursors_only	phaA			
