gene_cluster_id	genome_id
NZ_JADPBB010000046.1_14	RS_GCF_001049555.1
NZ_JAJCIB010000006.1_119	RS_GCF_900109965.1
NZ_WQQQ01000001.1_13	RS_GCF_015556665.1
JANUNA010000006.1_1921	RS_GCF_020313145.1
NC_004663.1_2091	RS_GCF_020313225.1
JAIIKX010000064.1_8	GB_GCA_905193355.1
CAKUTT010000023.1_28	GB_GCA_934882005.1
CAKUSZ010000036.1_24	GB_GCA_024799865.1
NZ_JAASIP010000008.1_151	GB_GCA_023452355.1
NZ_JAHYON010000020.1_43	GB_GCA_018368095.1
NZ_JAHONN010000024.1_68	GB_GCA_022719635.1
JAIIKX010000064.1_8	GB_GCA_022716695.1
CAKUSZ010000036.1_24	GB_GCA_022716695.1
NZ_SATO01000007.1_48	GB_GCA_022742605.1
NZ_JAGYXC010000032.1_43	RS_GCF_001405255.1
NZ_JAHYON010000020.1_43	RS_GCF_001406075.1
NZ_JAGURG010000036.1_27	RS_GCF_900109385.1
NZ_JADMVD010000040.1_45	RS_GCF_015553025.1
NZ_JAGYXC010000032.1_43	RS_GCF_015556665.1
NZ_JAHYNO010000009.1_9	RS_GCF_016888545.1
NZ_JAJCIB010000006.1_119	GB_GCA_023388795.1
NZ_KE159459.1_2489	RS_GCF_020091305.1
NZ_JANUON010000003.1_2357	RS_GCF_024758865.1
NZ_VEWO01000007.1_269	RS_GCF_024758905.1
NZ_JAHOOK010000030.1_44	RS_GCF_024759205.1
NZ_WQQQ01000001.1_13	GB_GCA_905193355.1
NZ_JANULP010000003.1_4178	GB_GCA_934882005.1
JANUNA010000006.1_1921	GB_GCA_022714445.1
NZ_JAHOOK010000030.1_44	GB_GCA_024787385.1
NZ_JAHONN010000024.1_68	RS_GCF_000011065.1
JALEJR010000043.1_38	RS_GCF_018291825.1
NZ_JAKNEU010000042.1_4	RS_GCF_022453665.1
NC_004663.1_683	RS_GCF_024759965.1
NZ_JAJCIB010000006.1_119	RS_GCF_024799845.1
JAEWFO010000024.1_130	RS_GCF_019733615.1
NZ_JAHONP010000048.1_10	RS_GCF_015553025.1
JAIJSG010000385.1_6	RS_GCF_015556535.1
NZ_JAHONP010000083.1_7	RS_GCF_016103195.1
JAIIKX010000064.1_8	RS_GCF_020313115.1
NZ_JAHOAQ010000019.1_20	RS_GCF_020313255.1
NZ_SATO01000007.1_48	RS_GCF_020313315.1
NZ_JANUON010000003.1_2357	GB_GCA_024794045.1
NZ_JAHOOK010000030.1_44	RS_GCF_902364285.1
NZ_JAGURG010000036.1_27	RS_GCF_015551275.1
NZ_SATO01000007.1_48	RS_GCF_020313325.1
NC_004663.1_2091	RS_GCF_020313405.1
NZ_JANULP010000003.1_4178	RS_GCF_019125275.1
CAKUTT010000023.1_28	GB_GCA_019412825.1
NZ_QRKS01000025.1_26	GB_GCA_022742605.1
CAKWXL010000006.1_69	GB_GCA_024787025.1
NZ_SATO01000007.1_48	RS_GCF_022835255.1
NZ_KE159459.1_2489	RS_GCF_022835255.1
NZ_JAHYON010000020.1_43	RS_GCF_902364285.1
JAIJSG010000220.1_3	RS_GCF_014131755.1
NZ_PUEO01000011.1_151	RS_GCF_001049555.1
NZ_JAHYNO010000009.1_9	RS_GCF_900109965.1
NZ_VEWO01000007.1_269	RS_GCF_015554035.1
NZ_VEWO01000007.1_269	RS_GCF_021409595.1
JAIJSG010000220.1_3	GB_GCA_934883065.1
NZ_KE159459.1_2489	GB_GCA_000162515.1
CAKUSZ010000036.1_24	GB_GCA_023452355.1
NZ_JAHYON010000020.1_43	GB_GCA_024791965.1
NZ_JAJCIB010000006.1_119	RS_GCF_024760245.1
NZ_VEWO01000007.1_269	RS_GCF_015831785.1
NZ_JANULP010000003.1_4178	RS_GCF_015547465.1
NZ_JAHOAQ010000019.1_20	RS_GCF_015555485.1
NZ_JADPBB010000439.1_5	RS_GCF_015556535.1
NZ_JAHOOK010000030.1_44	RS_GCF_016888545.1
NZ_JADPFV010000010.1_28	RS_GCF_019125395.1
CAKUTT010000023.1_28	GB_GCA_905193355.1
NZ_SATO01000007.1_48	GB_GCA_934842225.1
CAKUTT010000023.1_28	RS_GCF_018289275.1
NZ_WQQQ01000001.1_13	RS_GCF_018291825.1
JANUKQ010000001.1_1645	RS_GCF_018291825.1
CAKWXL010000006.1_69	RS_GCF_015551985.1
JAIJSG010000066.1_6	RS_GCF_015670025.1
JAIJSG010000220.1_3	RS_GCF_019125395.1
JAIIKX010000064.1_8	GB_GCA_023388795.1
NC_004663.1_1969	GB_GCA_023446115.1
NZ_JADPFV010000010.1_28	RS_GCF_000011065.1
JAIICI010000041.1_17	RS_GCF_001314975.1
NZ_JAHOAQ010000019.1_20	RS_GCF_018291825.1
NZ_JAHYRF010000038.1_68	RS_GCF_024760065.1
JAIIKX010000064.1_8	RS_GCF_024760065.1
CAKUSZ010000036.1_24	RS_GCF_001405255.1
NZ_CP040530.1_2787	RS_GCF_019733695.1
NZ_JAASIP010000008.1_151	RS_GCF_015556665.1
NZ_JAGURG010000036.1_27	RS_GCF_020313315.1
NZ_CP076686.1_3937	RS_GCF_003751355.1
NC_017506.1_1965	RS_GCF_018972165.1
NZ_CP076686.1_1489	RS_GCF_000166295.1
NC_017506.1_1965	RS_GCF_000166295.1
NZ_CP076686.1_1499	RS_GCF_018972165.1
NC_017506.1_1966	RS_GCF_018972165.1
NC_017506.1_1948	RS_GCF_018972165.1
NC_017506.1_751	GB_GCA_001601275.1
NZ_CP076686.1_1490	RS_GCF_000166295.1
NZ_CP076686.1_2749	RS_GCF_018972165.1
NZ_CP076686.1_1477	RS_GCF_000166295.1
NZ_CP076686.1_2745	RS_GCF_000166295.1
NC_017506.1_1969	RS_GCF_018972165.1
NZ_CP076686.1_2751	RS_GCF_000166295.1
NC_017507.1_73	RS_GCF_019392275.1
LORG01000013.1_29	RS_GCF_000166295.1
NZ_JWZZ01000032.1_218	RS_GCF_013180375.1
NC_014323.1_4165	RS_GCF_013180375.1
NZ_JAHXRN010000005.1_325	RS_GCF_000166295.1
NZ_CP076686.1_2749	RS_GCF_019392275.1
NZ_JAHXRN010000005.1_325	RS_GCF_019392275.1
NC_017507.1_18	GB_GCA_001601275.1
NC_017506.1_118	RS_GCF_003751355.1
NC_017506.1_751	RS_GCF_018972165.1
NZ_CP076686.1_3937	RS_GCF_018972165.1
NZ_CP076686.1_1500	RS_GCF_019392275.1
NC_017506.1_656	RS_GCF_000166295.1
NZ_CP076686.1_2751	RS_GCF_019392275.1
NC_017506.1_1943	RS_GCF_000166295.1
NZ_CP011930.1_1927	RS_GCF_000143225.1
NC_017506.1_751	RS_GCF_000166295.1
NZ_CP076686.1_2753	RS_GCF_018972165.1
NZ_CP076686.1_2797	RS_GCF_000166295.1
NZ_JAHXRN010000014.1_2	RS_GCF_019392275.1
NC_017506.1_1946	RS_GCF_019392275.1
NC_014323.1_4165	RS_GCF_022493935.1
NC_014323.1_4164	RS_GCF_022493935.1
NC_017506.1_1979	RS_GCF_000166295.1
NZ_CP076686.1_2767	RS_GCF_000166295.1
NC_014323.1_4165	RS_GCF_001040945.1
NZ_CP076686.1_1479	RS_GCF_000166295.1
NZ_CP076686.1_1500	RS_GCF_000166295.1
NZ_CP076686.1_1500	RS_GCF_018972165.1
NC_014323.1_4164	RS_GCF_001040945.1
NC_017506.1_2399	RS_GCF_000166295.1
NC_017506.1_1957	RS_GCF_018972165.1
NC_017506.1_751	GB_GCA_023146065.1
NZ_CP076686.1_1486	RS_GCF_018972165.1
NZ_JAHXRN010000001.1_692	RS_GCF_019392275.1
NC_017506.1_2003	RS_GCF_018972165.1
NC_017507.1_18	RS_GCF_000166295.1
NZ_CP076686.1_2755	RS_GCF_018972165.1
NZ_JWZZ01000032.1_218	RS_GCF_022493935.1
NZ_CP076686.1_1499	RS_GCF_019392275.1
NC_017506.1_118	GB_GCA_024742855.1
NZ_CP011930.1_1927	RS_GCF_022493935.1
NZ_CP076686.1_2771	RS_GCF_018972165.1
NZ_CP076686.1_1477	RS_GCF_018972165.1
NZ_JAHXRN010000001.1_692	RS_GCF_018972165.1
NC_014323.1_4164	RS_GCF_000143225.1
NZ_CP076686.1_2752	RS_GCF_000166295.1
NC_014323.1_4165	RS_GCF_000143225.1
NZ_CP076686.1_1488	RS_GCF_000166295.1
NZ_CP076686.1_2747	RS_GCF_019392275.1
NZ_CP076686.1_3937	RS_GCF_019392275.1
NZ_JAHXRN010000005.1_325	RS_GCF_018972165.1
NZ_CP076686.1_1479	RS_GCF_018972165.1
NC_017506.1_2399	RS_GCF_019392275.1
NZ_CP076686.1_1486	RS_GCF_000166295.1
LORG01000013.1_29	GB_GCA_001601275.1
NZ_CP076686.1_2755	RS_GCF_000166295.1
NZ_CP076686.1_2752	RS_GCF_018972165.1
NZ_CP076686.1_2767	RS_GCF_018972165.1
NZ_CP076686.1_3937	RS_GCF_019335285.1
NC_017506.1_1946	RS_GCF_000166295.1
NC_017506.1_1969	RS_GCF_000166295.1
NC_014323.1_4164	RS_GCF_001929405.1
NZ_CP076686.1_2754	RS_GCF_019392275.1
NZ_CP076686.1_2755	RS_GCF_019392275.1
NC_017506.1_751	RS_GCF_019392275.1
NC_014323.1_4165	RS_GCF_001929405.1
NC_017507.1_18	RS_GCF_019392275.1
NZ_JWZZ01000032.1_218	RS_GCF_001040945.1
NZ_CP011930.1_1927	RS_GCF_013180375.1
NC_017507.1_73	RS_GCF_000166295.1
NC_017506.1_656	RS_GCF_019392275.1
NZ_CP076686.1_1499	RS_GCF_000166295.1
NZ_CP076686.1_2751	RS_GCF_018972165.1
NZ_CP076686.1_1472	RS_GCF_000166295.1
NZ_JWZZ01000032.1_218	RS_GCF_000143225.1
NZ_CP076686.1_1490	RS_GCF_018972165.1
NZ_JWZZ01000032.1_218	RS_GCF_001929405.1
NC_017506.1_118	GB_GCA_001601275.1
NZ_CP076686.1_1483	RS_GCF_000166295.1
NZ_JAHXRN010000014.1_2	GB_GCA_001601275.1
NZ_CP076686.1_1483	RS_GCF_018972165.1
NZ_CP076686.1_2749	RS_GCF_000166295.1
NC_017506.1_1966	RS_GCF_019392275.1
NC_017506.1_118	RS_GCF_018972165.1
NZ_CP076686.1_3937	GB_GCA_001601275.1
NC_017506.1_1617	RS_GCF_000166295.1
NC_017506.1_1943	RS_GCF_019392275.1
NZ_CP076686.1_3937	GB_GCA_024742855.1
NZ_CP076686.1_2797	RS_GCF_018972165.1
NC_017506.1_2399	RS_GCF_018972165.1
NC_017506.1_656	RS_GCF_018972165.1
NZ_JAHXRN010000001.1_692	RS_GCF_000166295.1
NC_017506.1_1946	RS_GCF_018972165.1
NZ_CP011930.1_1927	RS_GCF_001040945.1
NC_017506.1_118	RS_GCF_000166295.1
NC_017506.1_1957	RS_GCF_000166295.1
NC_017506.1_2003	RS_GCF_000166295.1
NZ_CP076686.1_2752	RS_GCF_019392275.1
NC_017507.1_73	GB_GCA_001601275.1
NZ_CP076686.1_1488	RS_GCF_018972165.1
NZ_CP076686.1_2753	RS_GCF_019392275.1
NC_017506.1_1948	RS_GCF_000166295.1
NC_014323.1_4164	RS_GCF_013180375.1
NZ_CP076686.1_2745	RS_GCF_018972165.1
NC_017506.1_2003	RS_GCF_019392275.1
NZ_CP076686.1_1472	RS_GCF_018972165.1
NC_017506.1_1969	RS_GCF_019392275.1
NZ_CP076686.1_2747	RS_GCF_000166295.1
NZ_CP076686.1_1489	RS_GCF_018972165.1
NZ_CP076686.1_2753	RS_GCF_000166295.1
NZ_JAHXRN010000014.1_2	RS_GCF_000166295.1
NC_017506.1_1943	RS_GCF_018972165.1
NZ_CP076686.1_2771	RS_GCF_000166295.1
LORG01000013.1_29	RS_GCF_019392275.1
NZ_CP076686.1_2747	RS_GCF_018972165.1
NC_017506.1_1966	RS_GCF_000166295.1
NZ_CP076686.1_2754	RS_GCF_018972165.1
NZ_CP076686.1_2754	RS_GCF_000166295.1
NZ_CP011930.1_1927	RS_GCF_001721865.1
NZ_CP010536.1_1669	RS_GCF_000832305.1
NZ_CP010536.1_1629	RS_GCF_000832305.1
NZ_CP031948.1_149	RS_GCF_000154765.2
NZ_CP010536.1_1665	RS_GCF_000832305.1
NZ_CP031948.1_149	RS_GCF_002888685.1
NC_018290.1_3069	RS_GCF_000154765.2
NZ_CP031948.1_1322	RS_GCF_000154765.2
NZ_CP010536.1_1631	RS_GCF_014170355.1
NZ_CP010536.1_1668	RS_GCF_000832305.1
NC_018290.1_3069	RS_GCF_003443575.1
NZ_SUQM01000001.1_206	RS_GCF_000832305.1
NZ_SUQM01000001.1_210	RS_GCF_000832305.1
NZ_CP062804.1_192	RS_GCF_008801925.2
NZ_NAJR01000016.1_58	RS_GCF_000203935.1
NZ_NAJR01000016.1_58	RS_GCF_002196695.1
NZ_JAMDJQ010000001.1_1220	RS_GCF_023475885.1
NZ_NAJR01000019.1_38	RS_GCF_002196695.1
NZ_CP010536.1_3569	RS_GCF_000832305.1
NZ_CP010536.1_1686	RS_GCF_000832305.1
NZ_JAMBNM010000001.1_171	RS_GCF_024186905.1
NC_018290.1_3069	RS_GCF_002888685.1
NC_008577.1_2158	RS_GCF_019457635.1
NZ_CP010536.1_1632	RS_GCF_000832305.1
NZ_CP031948.1_149	RS_GCF_003443575.1
NZ_NAJR01000019.1_36	RS_GCF_000203935.1
NZ_JAMDJQ010000001.1_1220	RS_GCF_000203935.1
NZ_CP010536.1_1631	RS_GCF_000832305.1
NZ_JAMBNM010000009.1_101	RS_GCF_008801925.2
NZ_CP062803.1_2458	RS_GCF_008801925.2
NC_018290.1_1842	RS_GCF_002888685.1
NZ_CP031948.1_149	RS_GCF_002892165.1
NZ_CP010536.1_1649	RS_GCF_000832305.1
CP081166.1_1708	GB_GCA_025143325.1
NZ_CP010536.1_1664	RS_GCF_000832305.1
NZ_JAMBNM010000009.1_101	RS_GCF_024186905.1
NZ_CP010536.1_1679	RS_GCF_000832305.1
NZ_CP080412.1_1413	RS_GCF_019457635.1
NZ_CP010536.1_1939	RS_GCF_013337645.1
NC_008577.1_2158	RS_GCF_002196695.1
NZ_CP010536.1_1939	RS_GCF_024186905.1
NZ_CP010536.1_1677	RS_GCF_000832305.1
NZ_CP010536.1_3695	RS_GCF_000832305.1
NZ_CP010536.1_1640	RS_GCF_000832305.1
NZ_CP010536.1_1692	RS_GCF_000832305.1
NZ_CP010536.1_3161	RS_GCF_000832305.1
NZ_CP010536.1_1666	RS_GCF_000832305.1
NZ_CP010536.1_3569	RS_GCF_014170355.1
NZ_CP010537.1_645	RS_GCF_000832305.1
NZ_CP062804.1_192	RS_GCF_000832305.1
NC_008573.1_64	RS_GCF_000203935.1
NZ_CP010536.1_1939	RS_GCF_000832305.1
NZ_SUQM01000003.1_125	RS_GCF_013337645.1
NZ_CP010595.1_1837	RS_GCF_000154765.2
NZ_CP010536.1_1683	RS_GCF_000832305.1
NZ_NAJR01000019.1_36	RS_GCF_002196695.1
NZ_CP010536.1_1673	RS_GCF_000832305.1
NC_018290.1_1848	RS_GCF_002888685.1
NZ_LZZU01000052.1_29	RS_GCF_014170355.1
NZ_CP031948.1_1322	RS_GCF_002888685.1
NZ_CP010536.1_1695	RS_GCF_000832305.1
NZ_CP062803.1_2458	RS_GCF_014170355.1
NC_008577.1_2158	RS_GCF_019457435.1
NZ_CP080412.1_1413	RS_GCF_023475885.1
NZ_CP010536.1_1647	RS_GCF_000832305.1
NZ_CP080412.1_1413	RS_GCF_023476025.1
NZ_CP010536.1_1676	RS_GCF_000832305.1
NZ_CP010536.1_3161	RS_GCF_013337645.1
NZ_CP010536.1_1670	RS_GCF_000832305.1
NZ_CP010536.1_1689	RS_GCF_000832305.1
NZ_CP010536.1_2456	RS_GCF_000832305.1
NZ_CP010537.1_2971	RS_GCF_000832305.1
CP081166.1_1708	GB_GCA_025142455.1
NZ_CP010536.1_1671	RS_GCF_000832305.1
NZ_JAMBNM010000001.1_171	RS_GCF_000832305.1
NZ_CP010536.1_1680	RS_GCF_000832305.1
NZ_CP062803.1_2458	RS_GCF_024186905.1
NZ_CP010536.1_1939	RS_GCF_014170355.1
NZ_CP010536.1_1685	RS_GCF_000832305.1
NZ_CP031948.1_149	RS_GCF_002892265.1
NZ_CP031948.1_149	RS_GCF_002892185.1
NZ_CP010536.1_1663	RS_GCF_000832305.1
NZ_JAMBNM010000001.1_171	RS_GCF_008801925.2
NC_008577.1_1367	RS_GCF_000203935.1
NZ_CP010595.1_1837	RS_GCF_002888685.1
NZ_CP062804.1_192	RS_GCF_014170355.1
NZ_JAMBNM010000009.1_101	RS_GCF_000832305.1
NZ_CP031948.1_1322	RS_GCF_003443575.1
NZ_CP080412.1_1413	RS_GCF_000203935.1
NZ_CP062803.1_2458	RS_GCF_000832305.1
NZ_JAMBNM010000009.1_101	RS_GCF_013337645.1
NZ_CP010536.1_1662	RS_GCF_000832305.1
NZ_NAJR01000019.1_38	RS_GCF_000203935.1
NC_018290.1_1842	RS_GCF_000154765.2
NZ_CP010536.1_1631	RS_GCF_024186905.1
NZ_JAMDJQ010000001.1_1220	RS_GCF_023476025.1
NC_008573.1_64	RS_GCF_002196695.1
NZ_CP010536.1_3569	RS_GCF_008801925.2
NC_018290.1_1848	RS_GCF_000154765.2
NZ_CP010536.1_1684	RS_GCF_000832305.1
NZ_CP010536.1_1632	RS_GCF_024186905.1
NZ_CP010536.1_3569	RS_GCF_013337645.1
NC_008577.1_2158	RS_GCF_000203935.1
NZ_CP010536.1_1694	RS_GCF_000832305.1
NZ_SUQM01000001.1_210	RS_GCF_013337645.1
NZ_SUQM01000001.1_206	RS_GCF_013337645.1
NC_008573.1_262	RS_GCF_000203935.1
NC_011916.1_464	RS_GCF_000022005.1
NZ_CP012831.1_5414	RS_GCF_017351395.1
NZ_PPRZ01000043.1_23	RS_GCF_002901485.1
NZ_CP034122.1_3429	RS_GCF_002310455.2
NZ_PPRZ01000100.1_13	RS_GCF_001307275.1
NZ_JACNDD010000017.1_11	RS_GCF_900104425.1
NZ_PPRZ01000043.1_23	RS_GCF_017351395.1
NZ_JACVAH010000015.1_20	RS_GCF_001307275.1
NZ_JACNDT010000001.1_2387	RS_GCF_001307275.1
NZ_CP034122.1_3429	RS_GCF_000022005.1
NZ_CP034122.1_3429	RS_GCF_019356235.1
NZ_JACNDT010000001.1_2387	RS_GCF_900115235.1
NZ_JACNDT010000001.1_2383	RS_GCF_900101575.1
NZ_CP012831.1_5413	RS_GCF_900104425.1
NZ_CP012831.1_2249	RS_GCF_017351715.1
NZ_FNOA01000012.1_121	RS_GCF_001307275.1
NC_002696.2_1699	RS_GCF_019356235.1
NZ_CP034122.1_1739	RS_GCF_019356235.1
NZ_JACNDT010000003.1_758	RS_GCF_001307275.1
NC_011916.1_1006	RS_GCF_003856435.1
NC_011916.1_2665	RS_GCF_003856435.1
NZ_JACNDT010000001.1_2387	RS_GCF_017351715.1
NZ_JACNDT010000001.1_2387	RS_GCF_900101575.1
NC_011916.1_1006	RS_GCF_000022005.1
NZ_CP079926.1_2665	RS_GCF_002310455.2
NZ_JACNDT010000001.1_2383	RS_GCF_017351715.1
NZ_FMXJ01000010.1_12	RS_GCF_017351395.1
NZ_JACNDT010000001.1_2387	RS_GCF_002901485.1
NC_011916.1_3184	RS_GCF_019356235.1
NZ_FMXJ01000010.1_12	RS_GCF_900101575.1
NZ_CP034122.1_1739	RS_GCF_002310455.2
NZ_PPRZ01000043.1_23	RS_GCF_017351715.1
NZ_CP034122.1_1739	RS_GCF_000006905.1
NC_002696.2_994	RS_GCF_002310295.2
NC_002696.2_841	RS_GCF_019356235.1
NZ_CP012831.1_676	RS_GCF_900115235.1
NZ_CP012831.1_2249	RS_GCF_002901485.1
NC_002696.2_963	RS_GCF_002310455.2
NZ_JACNDD010000017.1_11	RS_GCF_900115235.1
NC_002696.2_994	RS_GCF_000006905.1
NZ_JACVAH010000006.1_10	RS_GCF_017351655.1
NC_011916.1_1482	RS_GCF_000006905.1
NZ_FMXJ01000010.1_12	RS_GCF_001307275.1
NZ_CP034122.1_3429	RS_GCF_003856435.1
NZ_SMCJ01000014.1_24	RS_GCF_001307275.1
NZ_CP012831.1_674	RS_GCF_900104425.1
NZ_PPRZ01000025.1_37	RS_GCF_017351655.1
NZ_FNOA01000012.1_121	RS_GCF_017351715.1
NZ_CP012831.1_674	RS_GCF_004346535.1
NZ_FMXJ01000010.1_12	RS_GCF_900103555.1
NZ_CP012831.1_674	RS_GCF_900115235.1
NZ_CP034122.1_2675	RS_GCF_003856435.1
NZ_CP012831.1_5412	RS_GCF_017351715.1
NZ_CP012831.1_2249	RS_GCF_001307275.1
NZ_CP012831.1_5412	RS_GCF_900104425.1
NZ_CP012831.1_2249	RS_GCF_017351655.1
NZ_SMCJ01000014.1_24	RS_GCF_900119265.1
NZ_SMCJ01000014.1_24	RS_GCF_900115235.1
NZ_JACNDT010000001.1_2383	RS_GCF_001307275.1
NC_002696.2_963	RS_GCF_000022005.1
NZ_CP034122.1_1739	RS_GCF_003856435.1
NZ_PPRZ01000025.1_37	RS_GCF_017351715.1
NC_011916.1_1482	RS_GCF_019356235.1
NC_002696.2_1712	RS_GCF_019356235.1
NZ_CP012831.1_5412	RS_GCF_001307275.1
NC_011916.1_1006	RS_GCF_002310455.2
NZ_JACNDT010000001.1_2222	RS_GCF_017351395.1
NZ_JACNDT010000001.1_2222	RS_GCF_001307275.1
NZ_JACNDT010000001.1_2222	RS_GCF_017351715.1
NC_002696.2_994	RS_GCF_019356235.1
NZ_CP012831.1_4074	RS_GCF_017351715.1
NZ_SMCJ01000014.1_24	RS_GCF_002901485.1
NZ_CP012831.1_674	RS_GCF_001307275.1
NZ_JACVAH010000022.1_53	RS_GCF_900119265.1
NC_002696.2_841	RS_GCF_002310455.2
NZ_CP012831.1_4074	RS_GCF_001307275.1
NZ_JACVAH010000006.1_10	RS_GCF_002901485.1
NZ_CP012831.1_5413	RS_GCF_002901485.1
NC_011916.1_3184	RS_GCF_000006905.1
NC_011916.1_2665	RS_GCF_000006905.1
NC_002696.2_1699	RS_GCF_003856435.1
NZ_CP012831.1_5413	RS_GCF_900115235.1
NZ_CP012831.1_676	RS_GCF_017351395.1
NC_011916.1_1482	RS_GCF_000022005.1
NZ_CP079926.1_2665	RS_GCF_000022005.1
NZ_JACVAH010000006.1_10	RS_GCF_900119265.1
NC_002696.2_1699	RS_GCF_002310455.2
NZ_PPRZ01000025.1_37	RS_GCF_900104425.1
NZ_FMXJ01000010.1_12	RS_GCF_900115235.1
NZ_JACVAH010000006.1_10	RS_GCF_900104425.1
NZ_CP012831.1_5412	RS_GCF_900101575.1
NZ_JACNDT010000001.1_2383	RS_GCF_900115235.1
NZ_SMCJ01000014.1_24	RS_GCF_017351395.1
NC_011916.1_2665	RS_GCF_002310455.2
NZ_JACVAH010000022.1_53	RS_GCF_001307275.1
NZ_JACVAH010000006.1_10	RS_GCF_017351715.1
NZ_FMXJ01000010.1_12	RS_GCF_002901485.1
NZ_CP012831.1_674	RS_GCF_900119265.1
NZ_CP012831.1_5414	RS_GCF_017351715.1
NZ_FMXJ01000010.1_12	RS_GCF_014851795.1
NZ_CP034122.1_3429	RS_GCF_002858865.1
NZ_JACNDD010000017.1_11	RS_GCF_001307275.1
NZ_CP012831.1_5412	RS_GCF_900115235.1
NZ_CP012831.1_676	RS_GCF_002901485.1
NZ_JACVAH010000015.1_20	RS_GCF_002901485.1
NZ_PPRZ01000025.1_37	RS_GCF_017351395.1
NC_002696.2_963	RS_GCF_000006905.1
NZ_FMXJ01000010.1_12	RS_GCF_900106885.1
NC_011916.1_1006	RS_GCF_000006905.1
NZ_CP012831.1_5414	RS_GCF_900101575.1
NC_011916.1_2286	RS_GCF_000006905.1
NZ_CP012831.1_676	RS_GCF_900101575.1
NZ_CP012831.1_674	RS_GCF_014851795.1
NZ_JACVAH010000022.1_53	RS_GCF_004346535.1
NC_011916.1_1006	RS_GCF_019356235.1
NC_011916.1_2665	RS_GCF_000022005.1
NZ_JACVAH010000022.1_53	RS_GCF_014851795.1
NC_011916.1_3184	RS_GCF_002310455.2
NZ_CP012831.1_5414	RS_GCF_900104425.1
NZ_JACVAH010000015.1_20	RS_GCF_900115235.1
NZ_FNOA01000012.1_121	RS_GCF_017351655.1
NZ_JACNDD010000017.1_11	RS_GCF_900101575.1
NZ_PPRZ01000100.1_13	RS_GCF_017351395.1
NC_002696.2_841	RS_GCF_000022005.1
NZ_CP012831.1_4074	RS_GCF_900111955.1
NZ_SMCJ01000014.1_24	RS_GCF_900104425.1
NZ_JACVAH010000006.1_10	RS_GCF_004346535.1
NZ_CP034122.1_3429	RS_GCF_002310295.2
NZ_CP023314.2_619	RS_GCF_019356235.1
NZ_JACNDD010000017.1_11	RS_GCF_017351395.1
NZ_JACVAH010000015.1_20	RS_GCF_017351395.1
NC_011916.1_464	RS_GCF_003856435.1
NZ_PPRZ01000025.1_37	RS_GCF_014851795.1
NZ_CP079926.1_2665	RS_GCF_000006905.1
NZ_CP034122.1_1739	RS_GCF_000022005.1
NZ_CP012831.1_674	RS_GCF_017351715.1
NZ_FMXJ01000010.1_12	RS_GCF_017351715.1
NZ_JACNDT010000001.1_2222	RS_GCF_002901485.1
NZ_PJRR01000016.1_155	RS_GCF_003856435.1
NZ_JACNDT010000001.1_1057	RS_GCF_001307275.1
NZ_FNOA01000012.1_121	RS_GCF_900104425.1
NZ_PPRZ01000100.1_13	RS_GCF_014851795.1
NZ_CP012831.1_5412	RS_GCF_017351395.1
NZ_FNOA01000012.1_121	RS_GCF_014851795.1
NZ_CP012831.1_676	RS_GCF_001307275.1
NZ_FMXJ01000010.1_12	RS_GCF_017351655.1
NZ_JACNDT010000001.1_2383	RS_GCF_900104425.1
NZ_CP012831.1_674	RS_GCF_017351395.1
NZ_JACVAH010000022.1_53	RS_GCF_002901485.1
NC_002696.2_963	RS_GCF_019356235.1
NZ_PPRZ01000100.1_13	RS_GCF_002901485.1
NZ_SMCJ01000014.1_24	RS_GCF_017351715.1
NC_011916.1_464	RS_GCF_002310455.2
NZ_PPRZ01000100.1_13	RS_GCF_017351715.1
NZ_SMCJ01000014.1_24	RS_GCF_014851795.1
NZ_PPRZ01000043.1_23	RS_GCF_001307275.1
NZ_JACNDT010000001.1_2383	RS_GCF_017351395.1
NC_011916.1_3184	RS_GCF_000022005.1
NC_002696.2_1712	RS_GCF_002310455.2
NZ_FMXJ01000010.1_12	RS_GCF_900104425.1
NZ_CP023314.2_619	RS_GCF_002310455.2
NZ_JACNDT010000001.1_2387	RS_GCF_017351395.1
NC_011916.1_2286	RS_GCF_002310455.2
NZ_JACNDT010000001.1_2387	RS_GCF_900104425.1
NC_002696.2_1712	RS_GCF_000022005.1
NZ_JACVAH010000015.1_20	RS_GCF_017351715.1
NZ_CP012831.1_5414	RS_GCF_900115235.1
NZ_CP012831.1_2249	RS_GCF_017351395.1
NZ_JACNDT010000003.1_758	RS_GCF_017351715.1
NZ_CP012831.1_5412	RS_GCF_002901485.1
NZ_FNOA01000012.1_121	RS_GCF_017351395.1
NZ_FNOA01000012.1_121	RS_GCF_900101575.1
NZ_SMCJ01000014.1_24	RS_GCF_900101575.1
NZ_JACVAH010000015.1_20	RS_GCF_017351655.1
NZ_FNOA01000012.1_121	RS_GCF_900119265.1
NZ_PPRZ01000043.1_23	RS_GCF_900115235.1
NZ_PPRZ01000025.1_37	RS_GCF_001307275.1
NZ_JACNDT010000003.1_758	RS_GCF_017351655.1
NZ_JACNDT010000001.1_2383	RS_GCF_002901485.1
NZ_PPRZ01000025.1_37	RS_GCF_002901485.1
NZ_CP079926.1_2665	RS_GCF_019356235.1
NZ_PPRZ01000025.1_37	RS_GCF_900106885.1
NZ_CP012831.1_674	RS_GCF_900114295.1
NZ_CP012831.1_674	RS_GCF_900101575.1
