OG_id	propagated_root_og
OG15019	COG1413
OG15021	30WV3
OG15026	316UZ
OG15030	32CX7
OG15031	30C1B
OG15034	COG5642
OG15038	COG2940
OG15039	31GE7
OG15040	2ZG2Y
OG15042	3307F
OG15043	338UJ
OG15049	32V93
OG15051	COG0006
OG15056	3382W
OG15060	2ZHNG
OG15061	32BZ1
OG15062	COG1475
OG15064	2ZGFQ
OG15069	COG5490
OG15070	33FCG
OG15074	332DQ
OG15081	31727
OG15083	COG2733
OG15084	2ZB4Z
OG15087	32ZII
OG15088	316T5
OG15089	2ZMEU
OG15091	33EKV
OG15095	32AH4
OG15101	33J7V
OG15102	2ZKYC
OG15104	2Z92H
OG15105	COG5360
OG15112	COG2706
OG15113	COG3676
OG15116	347GZ
OG15123	COG4714
OG15125	2ZEHH
OG15127	2ZC12
OG15128	3327M
OG15129	COG1028
OG15135	33AET
OG15137	2ZBYR
OG15143	COG0582
OG15144	32SEB
OG15146	33NJX
OG15148	345FA
OG15149	2ZKST
OG15150	COG0666
OG15153	32UZ7
OG15154	316II
OG15157	31785
OG15160	3176V
OG15162	302U7
OG15163	30XDN
OG15166	32V66
OG15167	33E5Q
OG15170	33196
OG15173	316SZ
OG15179	2Z7SB
OG15183	32ZSW
OG15184	316G6
OG15188	32SUK
OG15192	316FA
OG15195	COG2733
OG15199	30C90
OG15200	2ZCWP
OG15206	COG4319
OG15208	2ZQ3U
OG15209	33HZ1
OG15210	COG0666
OG15211	33QIQ
OG15214	2ZC12
OG15216	33T58
OG15221	COG3753
OG15222	335JZ
OG15224	COG1670
OG15225	COG1787
OG15227	COG5514
OG15228	COG2427
OG15230	32X3V
OG15231	2Z92H
OG15235	32P1T
OG15236	COG2132
OG15239	30XAH
OG15242	3177E
OG15244	316IQ
OG15246	33I2I
OG15249	COG0304
OG15253	32QA2
OG15257	COG3011
OG15261	30XHX
OG15266	2ZC0P
OG15267	COG4313
OG15270	338UJ
OG15273	33AZV
OG15274	33I9E
OG15276	2ZT37
OG15277	COG1917
OG15278	2ZH5X
OG15280	2ZJ21
OG15288	32PCS
OG15291	33BUJ
OG15292	316AR
OG15293	COG1475
OG15294	COG0028
OG15296	COG2329
OG15298	31AZ0
OG15299	3176M
OG15300	COG2018
OG15301	2Z91M
OG15304	3325V
OG15308	339J3
OG15309	30Y1B
OG15313	334HM
OG15319	334HM
OG15321	31E88
OG15326	317I9
OG15328	COG0457
OG15330	31DNB
OG15331	COG3011
OG15334	318WH
OG15336	COG5616
OG15337	COG3868
OG15341	342TS
OG15343	3178F
OG15345	COG5042
OG15349	33HHY
OG15351	337T3
OG15354	2ZA1D
OG15358	32V7B
OG15361	COG1690
OG15363	COG3378
OG15364	33H2I
OG15365	31CUC
OG15368	COG1917
OG15371	2ZV27
OG15376	33GRV
OG15381	COG2110
OG15384	33Q8D
OG15387	32ZGA
OG15388	2ZP5G
OG15389	30D0E
OG15390	30X8U
OG15391	3178M
OG15392	30R27
OG15395	33XZB
OG15396	329BS
OG15399	COG2733
OG15401	COG2834
OG15404	30X2X
OG15407	COG3219
OG15412	2ZIVP
OG15417	30XA7
OG15422	316GH
OG15424	300VW
OG15427	33UZB
OG15431	2ZDKC
OG15434	324F0
OG15438	32Y65
OG15440	31D6R
OG15441	317G6
OG15448	32WS5
OG15453	31SXJ
OG15462	33NGE
OG15463	32NUK
OG15464	30UCU
OG15466	3156H
OG15468	3177D
OG15470	33I8Y
OG15471	COG0668
OG15473	COG0457
OG15474	2ZT5X
OG15475	2Z7X7
OG15478	33TRC
OG15480	COG1181
OG15482	2ZAFB
OG15483	33Y1E
OG15484	338UJ
OG15485	2Z885
OG15486	31729
OG15488	COG1977
OG15490	3320V
OG15491	COG5295
OG15492	31ZC9
OG15497	30Y9K
OG15498	3325K
OG15499	COG2814
OG15501	COG4705
OG15502	316ZM
OG15510	33179
OG15513	3492S
OG15519	3136C
OG15521	32SIX
OG15523	2ZM54
OG15524	30X5J
OG15527	COG0546
OG15530	2ZM3S
OG15532	COG5434
OG15534	33FTF
OG15537	2ZUMP
OG15540	33ETU
OG15542	COG2062
OG15544	2ZRUQ
OG15546	316UY
OG15547	2ZAED
OG15554	33FTF
OG15556	32NUK
OG15557	2Z7PU
OG15558	COG3209
OG15559	COG2197
OG15560	COG3673
OG15561	316QR
OG15562	COG0332
OG15563	COG0525
OG15569	COG5285
OG15574	32A12
OG15575	COG0683
OG15580	COG1106
OG15582	33I3D
OG15588	33DI3
OG15589	329BS
OG15591	302YJ
OG15592	3447A
OG15594	COG0582
OG15596	2ZCNP
OG15597	2Z81N
OG15599	32UIN
OG15610	32Y10
OG15614	COG1633
OG15619	COG1473
OG15621	COG1917
OG15622	COG0697
OG15624	2ZDFQ
OG15625	32WTF
OG15626	2ZB9J
OG15627	3177D
OG15629	2ZQ09
OG15630	349ZH
OG15634	30M7F
OG15635	317P0
OG15638	2ZB9J
OG15641	2ZANB
OG15647	COG0511
OG15649	33N56
OG15650	COG4643
OG15653	32WJ4
OG15654	COG2268
OG15655	31SXV
OG15656	2Z8BM
OG15657	COG0846
OG15658	COG3485
OG15660	COG4688
OG15661	COG5351
OG15662	2ZQMW
OG15663	32Z43
OG15665	341P4
OG15671	COG3347
OG15672	2Z7ZS
OG15673	COG3386
OG15675	COG0392
OG15676	COG4118
OG15677	32SVV
OG15681	32YRU
OG15682	COG5126
OG15683	COG4244
OG15688	2ZBJH
OG15689	331GH
OG15690	COG1483
OG15692	COG4420
OG15693	COG4252
OG15697	COG5468
OG15698	COG5611
OG15703	33A5F
OG15704	COG5001
OG15705	COG0346
OG15709	COG4175
OG15710	COG4456
OG15711	COG4717
OG15712	COG2068
OG15713	COG3503
OG15714	COG0451
OG15715	COG0420
OG15717	COG0477
OG15718	COG1743
OG15719	COG5607
OG15720	COG2002
OG15722	COG4425
OG15727	32RXT
OG15728	31H39
OG15730	COG4948
OG15733	COG5487
OG15734	COG5480
OG15735	COG0491
OG15737	339XK
OG15740	COG5564
OG15741	COG1786
OG15745	COG3791
OG15746	2ZA7W
OG15747	COG1975
OG15748	COG0517
OG15751	305GB
OG15753	32RYI
OG15754	COG3609
OG15756	COG0438
OG15757	COG3668
OG15758	COG1975
OG15760	COG0392
OG15762	COG3694
OG15763	COG4113
OG15764	COG2929
OG15765	31ZXI
OG15766	COG0705
OG15771	30P0R
OG15775	COG0727
OG15776	COG1073
OG15780	31JRK
OG15782	COG3435
OG15783	2Z8W2
OG15784	2Z8UQ
OG15785	30PQS
OG15786	31JJI
OG15787	30MH6
OG15788	31TPH
OG15790	2Z95D
OG15791	COG3206
OG15793	332NI
OG15795	31TQU
OG15797	30SZI
OG15800	31JRA
OG15802	345DM
OG15809	COG0389
OG15811	339NA
OG15812	305YV
OG15814	31JSK
OG15816	31F66
OG15817	31JKJ
OG15818	30NWP
OG15821	2ZAN8
OG15823	33GU6
OG15824	31J8S
OG15826	33YNC
OG15830	339F9
OG15831	31GRJ
OG15833	31DQR
OG15834	32GGB
OG15835	2ZUDG
OG15837	COG1358
OG15839	COG4637
OG15841	31JS4
OG15843	33CWG
OG15845	COG1993
OG15846	31JU7
OG15847	30PGB
OG15850	COG0436
OG15852	31JBS
OG15857	32VZC
OG15864	30P3R
OG15866	33EDZ
OG15867	3320U
OG15869	30P81
OG15870	3153E
OG15872	COG2822
OG15875	30P4K
OG15876	COG5492
OG15878	31JMC
OG15879	COG1249
OG15881	31A5Z
OG15897	31TQY
OG15898	3490D
OG15899	2ZW1U
OG15901	32FT8
OG15904	COG3501
OG15908	COG0810
OG15909	2ZAV8
OG15910	COG0456
OG15911	31TRA
OG15912	30P4S
OG15913	31JRU
OG15915	32TUH
OG15916	2ZJYW
OG15917	31JPY
OG15921	COG3391
OG15924	32ZC4
OG15925	32AEG
OG15929	COG3209
OG15930	2Z9GK
OG15931	COG3609
OG15936	COG5492
OG15937	331HY
OG15939	32R74
OG15941	309DU
OG15942	COG3501
OG15944	COG4529
OG15945	334UQ
OG15947	30QT8
OG15949	COG3204
OG15951	COG1262
OG15952	31UIR
OG15953	31G12
OG15955	2ZW1U
OG15957	33HD3
OG15960	COG0177
OG15962	33703
OG15966	333J4
OG15968	31JAB
OG15970	30KWT
OG15974	2ZJE8
OG15975	COG3613
OG15976	31J68
OG15981	31TND
OG15984	31JH5
OG15995	316A5
OG15996	3370F
OG15998	33C46
OG15999	31EG1
OG16005	COG4625
OG16006	COG2128
OG16015	30P51
OG16017	2ZHFW
OG16019	33GU6
OG16020	30H1W
OG16022	340WS
OG16025	31JEW
OG16026	2ZIWJ
OG16028	32FUU
OG16032	33FVA
OG16033	33FJM
OG16034	32CXR
OG16035	COG2340
OG16036	32U8G
OG16038	COG0330
OG16040	COG5301
OG16041	31JAK
OG16042	334W6
OG16049	31JF8
OG16052	31JRT
OG16053	COG1216
OG16056	30ID7
OG16058	33F1P
OG16060	31J90
OG16062	COG2369
OG16067	31JJI
OG16068	2Z9TZ
OG16069	COG1403
OG16070	COG2856
OG16071	2ZD7R
OG16072	32DAB
OG16075	3380G
OG16077	31JAP
OG16078	3467D
OG16083	33DJW
OG16086	COG3152
OG16090	COG2944
OG16092	COG4995
OG16099	2ZKAC
OG16106	31J41
OG16107	COG0189
OG16111	COG2850
OG16115	31JJP
OG16119	30P6H
OG16120	31JQX
OG16125	30ZA2
OG16126	31JFF
OG16127	32GVK
OG16131	COG1280
OG16134	32IFT
OG16136	31JDX
OG16139	COG0662
OG16141	320R0
OG16143	2Z9TD
OG16146	3380H
OG16148	31FUJ
OG16149	31JUD
OG16150	2ZB96
OG16152	33M9C
OG16154	334SG
OG16157	334WM
OG16158	COG1208
OG16159	COG4321
OG16162	317G9
OG16163	COG1917
OG16166	COG5457
OG16167	COG4104
OG16168	COG2226
OG16172	2ZNX9
OG16173	32I45
OG16176	30PH3
OG16177	319K2
OG16179	314VX
OG16180	305ZC
OG16183	34BRV
OG16184	31TSC
OG16185	COG2822
OG16186	31JGE
OG16188	2Z7Q1
OG16189	COG3209
OG16190	32H8Q
OG16191	330EQ
OG16193	COG0599
OG16196	COG1573
OG16198	COG5492
OG16199	32B72
OG16200	31J21
OG16206	32U2Q
OG16209	30ND4
OG16210	31JU9
OG16211	31TPW
OG16212	COG5642
OG16214	COG2814
OG16217	30PUJ
OG16221	32FR0
OG16222	COG4461
OG16223	COG3118
OG16226	31JDM
OG16230	31JPI
OG16231	COG4628
OG16233	COG0438
OG16242	31JK8
OG16245	2ZMEG
OG16247	COG1359
OG16248	3430C
OG16249	COG2226
OG16253	30P25
OG16254	33HZH
OG16260	31JUM
OG16262	32D25
OG16263	31TSJ
OG16264	32TGJ
OG16265	31JQZ
OG16266	31JKD
OG16267	COG5492
OG16269	31TKY
OG16271	32I45
OG16272	31JJJ
OG16273	333CJ
OG16278	COG3209
OG16279	3469J
OG16284	349PC
OG16285	2ZQHR
OG16288	32XU7
OG16290	COG0330
OG16291	31QY7
OG16293	314GT
OG16294	31JEM
OG16298	2Z7K2
OG16300	33U1X
OG16303	32Z2Y
OG16304	COG5263
OG16306	31GB2
OG16307	2ZNW0
OG16309	33NGN
OG16311	31JQT
OG16314	33AXP
OG16319	33A7T
OG16321	32GUF
OG16322	31JCD
OG16323	31J9Y
OG16324	31JF4
OG16325	2ZBAB
OG16330	COG3501
OG16337	31JRY
OG16338	33EGJ
OG16339	COG3832
OG16341	31JRW
OG16343	31JF6
OG16344	31JQE
OG16345	COG3979
OG16346	COG5424
OG16347	30NEV
OG16350	312HC
OG16354	31JT1
OG16355	31J3A
OG16356	33GG9
OG16359	COG0457
OG16362	31JQH
OG16363	2ZYVJ
OG16364	COG2135
OG16365	COG4886
OG16366	30QJT
OG16368	COG1204
OG16370	COG0561
OG16377	31J91
OG16379	31R00
OG16384	33HCR
OG16386	31JUI
OG16387	32ME0
OG16392	32JMB
OG16393	COG2723
OG16397	31JQQ
OG16398	COG1917
OG16400	30QNU
OG16405	33E37
OG16408	329EQ
OG16410	32YRW
OG16412	31JIZ
OG16417	31JR2
OG16418	COG2267
OG16420	32XYR
OG16422	COG2226
OG16423	31JHG
OG16425	31JBC
OG16427	31C50
OG16430	31JEV
OG16432	305W8
OG16434	33092
OG16435	33DPN
OG16437	COG3979
OG16438	332ZA
OG16439	COG3779
OG16442	33NKA
OG16443	32ZSB
OG16444	30585
OG16447	30P7J
OG16451	31JUU
OG16457	COG3093
OG16460	COG3209
OG16463	31IVN
OG16464	33GZI
OG16465	2ZXMM
OG16466	COG3209
OG16470	33AE7
OG16471	33W6U
OG16472	31JDF
OG16473	COG3081
OG16475	33W99
OG16477	COG0503
OG16478	2ZKMS
OG16480	COG1566
OG16483	2Z9VP
OG16491	348XC
OG16492	31IZH
OG16493	COG2856
OG16494	2ZYPA
OG16495	COG4104
OG16496	31JP3
OG16498	COG4655
OG16499	2Z7MW
OG16500	33E32
OG16502	COG2197
OG16503	33KPV
OG16504	COG5492
OG16510	32XS6
OG16511	33364
OG16512	32YFH
OG16513	COG3011
OG16516	33NKA
OG16520	31JTQ
OG16521	COG0640
OG16523	COG0293
OG16524	30UJD
OG16526	317G9
OG16527	COG1099
OG16528	31BX9
OG16529	COG5463
OG16536	32TF4
OG16538	329YW
OG16543	30NY6
OG16545	32PA3
OG16548	31JB9
OG16550	COG3209
OG16551	COG0318
OG16552	COG2301
OG16553	31JA2
OG16557	31JG5
OG16558	COG1403
OG16561	33DYW
OG16562	COG2304
OG16563	COG3170
OG16564	33CCM
OG16566	31JND
OG16568	COG1917
OG16571	31E8W
OG16576	COG0741
OG16579	COG3093
OG16580	33CSB
OG16581	30TRX
OG16582	COG3152
OG16584	31JVH
OG16587	34285
OG16591	32BCC
OG16592	32FKQ
OG16593	2Z824
OG16594	31JKG
OG16598	2Z915
OG16599	31JSP
OG16600	30UJD
OG16603	COG0827
OG16605	31JEI
OG16607	32DSC
OG16608	COG1196
OG16610	3325E
OG16611	2Z9TD
OG16613	COG5567
OG16615	31JQB
OG16616	30P7F
OG16618	31TPN
OG16623	31U50
OG16624	3054Q
OG16625	30MJK
OG16627	33HX4
OG16628	COG0790
OG16630	2ZAN8
OG16631	305X2
OG16632	3375A
OG16633	31TRM
OG16637	32QHH
OG16639	31U9U
OG16641	31UA7
OG16642	3010E
OG16643	32SH8
OG16644	32UK6
OG16645	31U9T
OG16648	31U3Q
OG16649	305WI
OG16652	COG5519
OG16654	COG2814
OG16655	31UGN
OG16656	COG5373
OG16659	COG3539
OG16660	31PMG
OG16664	3317I
OG16666	COG2010
OG16668	305UW
OG16669	33DKX
OG16670	32CR9
OG16671	3060B
OG16672	33ABH
OG16673	343EC
OG16674	COG3399
OG16675	COG1432
OG16676	COG5457
OG16677	2Z9MZ
OG16678	32DQX
OG16679	33WSG
OG16681	33D3N
OG16684	33B4G
OG16685	COG1708
OG16686	2ZA9B
OG16687	COG0526
OG16689	31UHR
OG16690	300JN
OG16691	COG1171
OG16692	31U0B
OG16695	32EU6
OG16697	307F5
OG16699	COG1266
OG16701	32T4A
OG16702	31TRC
OG16703	2Z9V5
OG16704	33NKA
OG16705	2ZAK9
OG16707	3164V
OG16708	COG2940
OG16709	33NDI
OG16711	3063F
OG16713	334KV
OG16716	COG0419
OG16717	30BZ9
OG16718	32KR6
OG16719	31TMB
OG16721	COG4420
OG16722	305Z4
OG16724	COG1652
OG16726	2Z8H7
OG16733	305XR
OG16734	31CVS
OG16736	COG4254
OG16737	32N45
OG16738	31UDU
OG16741	33GWN
OG16742	30245
OG16743	32CYV
OG16746	31TSK
OG16747	31UF1
OG16749	2Z84S
OG16750	33VAQ
OG16751	COG1328
OG16752	COG5305
OG16753	33NRU
OG16754	31TRX
OG16756	31TZZ
OG16758	33I79
OG16759	31TPZ
OG16762	304ZR
OG16763	COG3913
OG16764	31TMF
OG16765	32D2Q
OG16766	COG2979
OG16768	31R4B
OG16771	32D7G
OG16773	COG1396
OG16774	31TN8
OG16776	316C1
OG16783	COG0727
OG16784	COG1545
OG16786	30AEV
OG16788	COG3540
OG16790	COG0616
OG16791	COG2207
OG16792	32S32
OG16793	COG0318
OG16794	COG5637
OG16795	32ZWP
OG16796	32ZKH
OG16797	COG5635
OG16799	31UJW
OG16800	2Z7KS
OG16801	317K1
OG16803	31UE0
OG16805	33EXE
OG16806	COG0456
OG16808	3083Z
OG16811	31UG6
OG16812	COG5652
OG16814	COG1746
OG16816	COG2608
OG16817	COG0419
OG16818	COG0790
OG16819	COG3706
OG16820	COG3149
OG16822	33822
OG16823	31TJR
OG16824	COG2128
OG16825	31U6V
OG16827	31U7Y
OG16828	31UDT
OG16829	2Z8WJ
OG16831	32NM5
OG16832	32D9C
OG16834	31UCJ
OG16837	COG0272
OG16838	31UFW
OG16842	32BPX
OG16843	309KP
OG16844	32Q2I
OG16845	2ZMJD
OG16846	305TU
OG16848	COG4886
OG16850	32NTK
OG16858	31TQP
OG16860	COG3063
OG16862	COG3540
OG16863	31TS4
OG16864	31U6D
OG16866	32X2R
OG16871	3068T
OG16874	31UD2
OG16876	COG0727
OG16879	31UFS
OG16883	COG5492
OG16884	COG3038
OG16886	COG3616
OG16888	COG3178
OG16889	3062M
OG16892	31UE9
OG16893	31TID
OG16896	30177
OG16897	COG0563
OG16898	31UII
OG16900	31TWZ
OG16901	307XY
OG16903	32DCG
OG16906	31U44
OG16908	33AB9
OG16909	32UT6
OG16911	COG0790
OG16914	32XTK
OG16919	330VB
OG16920	31UBZ
OG16921	305W3
OG16922	308BD
OG16924	307RJ
OG16930	2Z7UH
OG16931	32D7H
OG16932	COG3774
OG16933	COG4932
OG16934	2ZZPV
OG16935	31U45
OG16936	32D9T
OG16937	COG0421
OG16938	31UGX
OG16939	31UEW
OG16940	31CK1
OG16941	COG3514
OG16945	COG4886
OG16946	32ZSB
OG16948	COG3767
OG16949	COG0745
OG16951	3299H
OG16952	32KNF
OG16953	COG2849
OG16954	COG5373
OG16955	307ZW
OG16957	COG2931
OG16958	32D6I
OG16962	334TS
OG16964	31THN
OG16965	307BD
OG16968	32D0V
OG16970	31UCG
OG16971	31UHR
OG16972	COG5263
OG16977	32M5I
OG16978	305WG
OG16981	32PRG
OG16983	334SG
OG16984	31UBA
OG16986	COG3518
OG16988	3087T
OG16989	32DB0
OG16991	33W4N
OG16994	31U8I
OG16995	305WX
OG16997	32D7H
OG16999	2ZTKS
OG17002	30631
OG17005	307T0
OG17006	31TPU
OG17007	300QN
OG17010	31TPU
OG17012	306CF
OG17014	31T3C
OG17015	COG3422
OG17016	31UED
OG17019	COG5653
OG17020	32M5I
OG17028	33F8D
OG17029	307XY
OG17030	COG3762
OG17035	32T6N
OG17036	31UAG
OG17038	COG0438
OG17039	COG1287
OG17040	COG5645
OG17042	31UEN
OG17043	31UEX
OG17044	COG4461
OG17045	COG0697
OG17046	COG4992
OG17047	COG3236
OG17048	33EJP
OG17050	34AR3
OG17053	33URV
OG17054	31U8Q
OG17055	329EY
OG17057	341EU
OG17058	COG1432
OG17059	33HK0
OG17062	2ZE2J
OG17067	COG3905
OG17069	32J9F
OG17070	31UIU
OG17072	308CT
OG17073	COG4104
OG17074	32D7H
OG17077	333CI
OG17079	31UEF
OG17082	COG3258
OG17084	307S4
OG17088	339QN
OG17089	COG2931
OG17093	COG2807
OG17096	COG2226
OG17097	32C26
OG17099	31D80
OG17102	32D2A
OG17103	COG1566
OG17105	32WDP
OG17107	32CXC
OG17111	31JNV
OG17113	31TU8
OG17115	314H1
OG17116	32RHE
OG17118	349E1
OG17121	32DC1
OG17123	32Q5N
OG17124	2ZCBK
OG17125	31TYC
OG17137	347VM
OG17141	32D9I
OG17142	COG1082
OG17145	307C4
OG17149	31TNK
OG17150	32D7H
OG17156	31TUT
OG17157	31U9U
OG17158	31UFJ
OG17159	COG0382
OG17160	334HI
OG17161	31U3J
OG17165	COG2814
OG17173	31Q9F
OG17174	307QN
OG17176	COG3386
OG17177	3057K
OG17184	COG3456
OG17187	2ZHJX
OG17188	325K7
OG17191	322WY
OG17192	339MI
OG17193	31JE3
OG17196	COG1396
OG17198	307AQ
OG17201	32CME
OG17205	COG4886
OG17207	COG4104
OG17219	COG4886
OG17220	31TJD
OG17221	31TY8
