taxon_name	species_norm	genus_norm	gtdb_species_clade_id	GTDB_species	n_files	mean_abundance	mapping_tier	n_gtdb_clades_for_genus
Xenorhabdus nematophila	xenorhabdus_nematophila	xenorhabdus	s__Xenorhabdus_nematophila--RS_GCF_000252955.1	s__Xenorhabdus_nematophila	3534	1.068958936733818e-05	species_exact	1
Pragia fontium	pragia_fontium	pragia	s__Pragia_fontium--RS_GCF_900112475.1	s__Pragia_fontium	3534	3.707022652740032e-06	species_exact	1
Methanosarcina horonobensis	methanosarcina_horonobensis	methanosarcina	s__Methanosarcina_horonobensis--RS_GCF_000970285.1	s__Methanosarcina_horonobensis	3534	3.159019181941323e-05	species_exact	1
Halalkalibacterium halodurans	halalkalibacterium_halodurans	halalkalibacterium	s__Halalkalibacterium_halodurans--RS_GCF_004376175.1	s__Halalkalibacterium_halodurans	3533	3.810290573088936e-06	species_exact	1
Photobacterium damselae	photobacterium_damselae	photobacterium	s__Photobacterium_damselae--RS_GCF_003026815.1	s__Photobacterium_damselae	3533	1.310455587783716e-06	species_exact	1
Shewanella putrefaciens	shewanella_putrefaciens	shewanella	s__Shewanella_putrefaciens--RS_GCF_016406325.1	s__Shewanella_putrefaciens	3533	7.1353772012358785e-06	species_exact	1
Paraglaciecola psychrophila	paraglaciecola_psychrophila	paraglaciecola	s__Paraglaciecola_psychrophila--RS_GCF_000347635.1	s__Paraglaciecola_psychrophila	3533	1.1641576256490353e-06	species_exact	1
Oligella urethralis	oligella_urethralis	oligella	s__Oligella_urethralis--RS_GCF_000372065.1	s__Oligella_urethralis	3533	7.902494826732029e-05	species_exact	1
Vibrio gazogenes	vibrio_gazogenes	vibrio	s__Vibrio_gazogenes--RS_GCF_023920225.1	s__Vibrio_gazogenes	3533	5.852509400425692e-18	species_exact	1
Sulfurospirillum cavolei	sulfurospirillum_cavolei	sulfurospirillum	s__Sulfurospirillum_cavolei--RS_GCF_001548055.1	s__Sulfurospirillum_cavolei	3533	1.9499945709267912e-06	species_exact	1
Brachyspira pilosicoli	brachyspira_pilosicoli	brachyspira	s__Brachyspira_pilosicoli--RS_GCF_000325665.1	s__Brachyspira_pilosicoli	3533	8.894278128565373e-06	species_exact	1
Persephonella marina	persephonella_marina	persephonella	s__Persephonella_marina--RS_GCF_000021565.1	s__Persephonella_marina	3533	1.8957978101187624e-08	species_exact	1
Flavobacterium psychrophilum	flavobacterium_psychrophilum	flavobacterium	s__Flavobacterium_psychrophilum--RS_GCF_002217405.1	s__Flavobacterium_psychrophilum	3533	0.0010369898957668482	species_exact	1
Leadbetterella byssophila	leadbetterella_byssophila	leadbetterella	s__Leadbetterella_byssophila--RS_GCF_000166395.1	s__Leadbetterella_byssophila	3533	0.00013007137603805908	species_exact	1
Cellulophaga lytica	cellulophaga_lytica	cellulophaga	s__Cellulophaga_lytica--RS_GCF_000190595.1	s__Cellulophaga_lytica	3533	4.073017758938228e-07	species_exact	1
Thermovirga lienii	thermovirga_lienii	thermovirga	s__Thermovirga_lienii--RS_GCF_000233775.1	s__Thermovirga_lienii	3533	4.735598873874919e-07	species_exact	1
Acinetobacter indicus	acinetobacter_indicus	acinetobacter	s__Acinetobacter_indicus--RS_GCF_000488255.1	s__Acinetobacter_indicus	3533	0.000139259843188775	species_exact	1
Kosmotoga olearia	kosmotoga_olearia	kosmotoga	s__Kosmotoga_olearia--RS_GCF_000023325.1	s__Kosmotoga_olearia	3533	7.557522741790003e-22	species_exact	1
Idiomarina loihiensis	idiomarina_loihiensis	idiomarina	s__Idiomarina_loihiensis--RS_GCF_000008465.1	s__Idiomarina_loihiensis	3533	8.134976092330324e-07	species_exact	1
Listeria ivanovii	listeria_ivanovii	listeria	s__Listeria_ivanovii--RS_GCF_900187025.1	s__Listeria_ivanovii	3533	8.26157329813867e-07	species_exact	1
Desulfurobacterium thermolithotrophum	desulfurobacterium_thermolithotrophum	desulfurobacterium	s__Desulfurobacterium_thermolithotrophum--RS_GCF_000191045.1	s__Desulfurobacterium_thermolithotrophum	3533	3.737200170908904e-05	species_exact	1
Methanococcus maripaludis	methanococcus_maripaludis	methanococcus	s__Methanococcus_maripaludis--RS_GCF_002945325.1	s__Methanococcus_maripaludis	3533	0.0	species_exact	1
Thermococcus thioreducens	thermococcus_thioreducens	thermococcus	s__Thermococcus_thioreducens--RS_GCF_002214545.1	s__Thermococcus_thioreducens	3532	0.0	species_exact	1
Agarivorans gilvus	agarivorans_gilvus	agarivorans	s__Agarivorans_gilvus--RS_GCF_001420915.1	s__Agarivorans_gilvus	3532	1.0404203165679034e-06	species_exact	1
Prevotella fusca	prevotella_fusca	prevotella	s__Prevotella_fusca--RS_GCF_001262015.1	s__Prevotella_fusca	3532	1.280468744203224e-06	species_exact	1
Anoxybacillus gonensis	anoxybacillus_gonensis	anoxybacillus	s__Anoxybacillus_gonensis--RS_GCF_001187595.1	s__Anoxybacillus_gonensis	3532	3.068697886074885e-05	species_exact	1
Fervidobacterium pennivorans	fervidobacterium_pennivorans	fervidobacterium	s__Fervidobacterium_pennivorans--RS_GCF_000235405.2	s__Fervidobacterium_pennivorans	3532	2.159230225093901e-07	species_exact	1
Moraxella ovis	moraxella_ovis	moraxella	s__Moraxella_ovis--RS_GCF_900453105.1	s__Moraxella_ovis	3532	5.799002439496507e-06	species_exact	1
Capnocytophaga canimorsus	capnocytophaga_canimorsus	capnocytophaga	s__Capnocytophaga_canimorsus--RS_GCF_002302565.1	s__Capnocytophaga_canimorsus	3532	2.674980289625388e-07	species_exact	1
Acinetobacter soli	acinetobacter_soli	acinetobacter	s__Acinetobacter_soli--RS_GCF_000760595.1	s__Acinetobacter_soli	3532	5.529684009674915e-05	species_exact	1
Virgibacillus pantothenticus	virgibacillus_pantothenticus	virgibacillus	s__Virgibacillus_pantothenticus--RS_GCF_018075365.1	s__Virgibacillus_pantothenticus	3532	5.691202768420088e-07	species_exact	1
Lactobacillus helveticus	lactobacillus_helveticus	lactobacillus	s__Lactobacillus_helveticus--RS_GCF_000160855.1	s__Lactobacillus_helveticus	3531	3.1209475144457205e-05	species_exact	1
Vibrio rotiferianus	vibrio_rotiferianus	vibrio	s__Vibrio_rotiferianus--RS_GCF_002741985.1	s__Vibrio_rotiferianus	3531	9.715920911218343e-09	species_exact	1
Streptococcus pyogenes	streptococcus_pyogenes	streptococcus	s__Streptococcus_pyogenes--RS_GCF_002055535.1	s__Streptococcus_pyogenes	3531	2.121083851770144e-06	species_exact	1
Limosilactobacillus mucosae	limosilactobacillus_mucosae	limosilactobacillus	s__Limosilactobacillus_mucosae--RS_GCF_001436025.1	s__Limosilactobacillus_mucosae	3531	1.7265581656149646e-06	species_exact	1
Francisella tularensis	francisella_tularensis	francisella	s__Francisella_tularensis--RS_GCF_000008985.1	s__Francisella_tularensis	3531	2.1259118668957165e-06	species_exact	1
Oleispira antarctica	oleispira_antarctica	oleispira	s__Oleispira_antarctica--GB_GCA_000967895.1	s__Oleispira_antarctica	3531	2.1132450262183253e-06	species_exact	1
Xenorhabdus poinarii	xenorhabdus_poinarii	xenorhabdus	s__Xenorhabdus_poinarii--RS_GCF_000968175.1	s__Xenorhabdus_poinarii	3531	9.927851947916777e-06	species_exact	1
Pseudoalteromonas luteoviolacea	pseudoalteromonas_luteoviolacea	pseudoalteromonas	s__Pseudoalteromonas_luteoviolacea--RS_GCF_001625655.1	s__Pseudoalteromonas_luteoviolacea	3531	6.331051520542866e-09	species_exact	1
Vibrio tasmaniensis	vibrio_tasmaniensis	vibrio	s__Vibrio_tasmaniensis--GB_GCA_024347635.1	s__Vibrio_tasmaniensis	3531	0.0	species_exact	1
Simkania negevensis	simkania_negevensis	simkania	s__Simkania_negevensis--RS_GCF_000237205.1	s__Simkania_negevensis	3531	0.0007335057971368316	species_exact	1
Aerococcus sanguinicola	aerococcus_sanguinicola	aerococcus	s__Aerococcus_sanguinicola--RS_GCF_001543145.1	s__Aerococcus_sanguinicola	3531	4.310690924425456e-06	species_exact	1
Acinetobacter haemolyticus	acinetobacter_haemolyticus	acinetobacter	s__Acinetobacter_haemolyticus--RS_GCF_000369065.1	s__Acinetobacter_haemolyticus	3531	0.00010602915259521597	species_exact	1
Cellulophaga algicola	cellulophaga_algicola	cellulophaga	s__Cellulophaga_algicola--RS_GCF_000186265.1	s__Cellulophaga_algicola	3530	6.933789896304789e-17	species_exact	1
Clostridium butyricum	clostridium_butyricum	clostridium	s__Clostridium_butyricum--RS_GCF_006742065.1	s__Clostridium_butyricum	3530	3.093705603945998e-06	species_exact	1
Parachlamydia acanthamoebae	parachlamydia_acanthamoebae	parachlamydia	s__Parachlamydia_acanthamoebae--RS_GCF_000875975.1	s__Parachlamydia_acanthamoebae	3530	0.0007237047599003258	species_exact	1
Alteromonas stellipolaris	alteromonas_stellipolaris	alteromonas	s__Alteromonas_stellipolaris--GB_GCA_001562115.1	s__Alteromonas_stellipolaris	3530	8.882606817186397e-20	species_exact	1
Maribacter cobaltidurans	maribacter_cobaltidurans	maribacter	s__Maribacter_cobaltidurans--RS_GCF_002269385.1	s__Maribacter_cobaltidurans	3530	1.8202253370849062e-06	species_exact	1
Nonlabens dokdonensis	nonlabens_dokdonensis	nonlabens	s__Nonlabens_dokdonensis--RS_GCF_000332115.1	s__Nonlabens_dokdonensis	3530	1.0397806047757809e-06	species_exact	1
Wolinella succinogenes	wolinella_succinogenes	wolinella	s__Wolinella_succinogenes--RS_GCF_000196135.1	s__Wolinella_succinogenes	3530	7.87484433667711e-06	species_exact	1
Polaribacter vadi	polaribacter_vadi	polaribacter	s__Polaribacter_vadi--RS_GCF_001761365.1	s__Polaribacter_vadi	3530	2.047455655277601e-06	species_exact	1
Levilactobacillus koreensis	levilactobacillus_koreensis	levilactobacillus	s__Levilactobacillus_koreensis--RS_GCF_001435525.1	s__Levilactobacillus_koreensis	3530	1.334219541764171e-08	species_exact	1
Thermococcus cleftensis	thermococcus_cleftensis	thermococcus	s__Thermococcus_cleftensis--RS_GCF_000265525.1	s__Thermococcus_cleftensis	3530	0.0	species_exact	1
Pseudoalteromonas tunicata	pseudoalteromonas_tunicata	pseudoalteromonas	s__Pseudoalteromonas_tunicata--RS_GCF_002310815.1	s__Pseudoalteromonas_tunicata	3530	1.8340768845464203e-07	species_exact	1
Thermococcus barossii	thermococcus_barossii	thermococcus	s__Thermococcus_barossii--RS_GCF_002214465.1	s__Thermococcus_barossii	3529	0.0	species_exact	1
Halobacillus halophilus	halobacillus_halophilus	halobacillus	s__Halobacillus_halophilus--RS_GCF_000284515.1	s__Halobacillus_halophilus	3529	3.095154134842194e-06	species_exact	1
Alteromonas australica	alteromonas_australica	alteromonas	s__Alteromonas_australica--RS_GCF_000730385.1	s__Alteromonas_australica	3529	3.176623077278109e-07	species_exact	1
Candidatus Cloacimonas acidaminovorans	cloacimonas_acidaminovorans	cloacimonas	s__Cloacimonas_acidaminovorans--RS_GCF_000146065.2	s__Cloacimonas_acidaminovorans	3529	2.4017729396279185e-06	species_exact	1
Dichelobacter nodosus	dichelobacter_nodosus	dichelobacter	s__Dichelobacter_nodosus--RS_GCF_001263335.1	s__Dichelobacter_nodosus	3529	3.439796991554515e-05	species_exact	1
Sebaldella termitidis	sebaldella_termitidis	sebaldella	s__Sebaldella_termitidis--RS_GCF_000024405.1	s__Sebaldella_termitidis	3529	3.484953973918709e-06	species_exact	1
Candidatus Planktophila limnetica	planktophila_limnetica	planktophila	s__Planktophila_limnetica--RS_GCF_002288365.1	s__Planktophila_limnetica	3529	0.0030787982849924777	species_exact	1
Pseudoalteromonas piscicida	pseudoalteromonas_piscicida	pseudoalteromonas	s__Pseudoalteromonas_piscicida--RS_GCF_000238315.3	s__Pseudoalteromonas_piscicida	3528	0.0	species_exact	1
Ligilactobacillus ruminis	ligilactobacillus_ruminis	ligilactobacillus	s__Ligilactobacillus_ruminis--RS_GCF_900113455.1	s__Ligilactobacillus_ruminis	3528	8.756086114376164e-06	species_exact	1
Photorhabdus asymbiotica	photorhabdus_asymbiotica	photorhabdus	s__Photorhabdus_asymbiotica--RS_GCF_003634575.1	s__Photorhabdus_asymbiotica	3528	9.840766395044275e-07	species_exact	1
Pseudoalteromonas phenolica	pseudoalteromonas_phenolica	pseudoalteromonas	s__Pseudoalteromonas_phenolica--RS_GCF_001444405.1	s__Pseudoalteromonas_phenolica	3528	8.012360506514619e-07	species_exact	1
Acinetobacter nosocomialis	acinetobacter_nosocomialis	acinetobacter	s__Acinetobacter_nosocomialis--RS_GCF_000368085.1	s__Acinetobacter_nosocomialis	3528	2.2798542927072425e-05	species_exact	1
Lentilactobacillus buchneri	lentilactobacillus_buchneri	lentilactobacillus	s__Lentilactobacillus_buchneri--RS_GCF_018314255.1	s__Lentilactobacillus_buchneri	3528	9.331586868125895e-07	species_exact	1
Caldicellulosiruptor saccharolyticus	caldicellulosiruptor_saccharolyticus	caldicellulosiruptor	s__Caldicellulosiruptor_saccharolyticus--RS_GCF_000016545.1	s__Caldicellulosiruptor_saccharolyticus	3528	1.8215161773889663e-08	species_exact	1
Mesotoga prima	mesotoga_prima	mesotoga	s__Mesotoga_prima--RS_GCF_000147715.2	s__Mesotoga_prima	3528	9.547979334716383e-07	species_exact	1
Candidatus Planktophila dulcis	planktophila_dulcis	planktophila	s__Planktophila_dulcis--RS_GCF_002288225.1	s__Planktophila_dulcis	3528	0.0003898850943643143	species_exact	1
Elizabethkingia meningoseptica	elizabethkingia_meningoseptica	elizabethkingia	s__Elizabethkingia_meningoseptica--RS_GCF_000367325.1	s__Elizabethkingia_meningoseptica	3528	5.421028585405887e-06	species_exact	1
Shewanella frigidimarina	shewanella_frigidimarina	shewanella	s__Shewanella_frigidimarina--RS_GCF_003797125.1	s__Shewanella_frigidimarina	3528	3.2567455947941524e-06	species_exact	1
Acetivibrio clariflavus	acetivibrio_clariflavus	acetivibrio	s__Acetivibrio_clariflavus--RS_GCF_000237085.1	s__Acetivibrio_clariflavus	3527	1.628581144473614e-05	species_exact	1
Aerococcus urinae	aerococcus_urinae	aerococcus	s__Aerococcus_urinae--RS_GCF_001543175.1	s__Aerococcus_urinae	3527	3.601360423697502e-07	species_exact	1
Alkalihalophilus pseudofirmus	alkalihalophilus_pseudofirmus	alkalihalophilus	s__Alkalihalophilus_pseudofirmus--RS_GCF_000005825.2	s__Alkalihalophilus_pseudofirmus	3527	2.0842914629338068e-05	species_exact	1
Enterococcus faecalis	enterococcus_faecalis	enterococcus	s__Enterococcus_faecalis--RS_GCF_000392875.1	s__Enterococcus_faecalis	3527	8.995323827855707e-05	species_exact	1
Latilactobacillus sakei	latilactobacillus_sakei	latilactobacillus	s__Latilactobacillus_sakei--RS_GCF_002370355.1	s__Latilactobacillus_sakei	3527	1.9973113116643802e-05	species_exact	1
Streptococcus oralis	streptococcus_oralis	streptococcus	s__Streptococcus_oralis--RS_GCF_900637025.1	s__Streptococcus_oralis	3527	0.00018744344237306488	species_exact	1
Elizabethkingia bruuniana	elizabethkingia_bruuniana	elizabethkingia	s__Elizabethkingia_bruuniana--RS_GCF_002024805.1	s__Elizabethkingia_bruuniana	3527	1.6572105300427086e-05	species_exact	1
Methanosarcina vacuolata	methanosarcina_vacuolata	methanosarcina	s__Methanosarcina_vacuolata--RS_GCF_000969905.1	s__Methanosarcina_vacuolata	3527	6.817387410243992e-06	species_exact	1
Thermococcus guaymasensis	thermococcus_guaymasensis	thermococcus	s__Thermococcus_guaymasensis--RS_GCF_000816105.1	s__Thermococcus_guaymasensis	3527	0.0	species_exact	1
Desulfurella acetivorans	desulfurella_acetivorans	desulfurella	s__Desulfurella_acetivorans--GB_GCA_000517565.1	s__Desulfurella_acetivorans	3527	1.9582155746523937e-05	species_exact	1
Mannheimia varigena	mannheimia_varigena	mannheimia	s__Mannheimia_varigena--RS_GCF_013377235.1	s__Mannheimia_varigena	3527	3.1715743733083496e-07	species_exact	1
Moraxella catarrhalis	moraxella_catarrhalis	moraxella	s__Moraxella_catarrhalis--RS_GCF_001632285.1	s__Moraxella_catarrhalis	3527	2.5849635345154978e-06	species_exact	1
Flavobacterium branchiophilum	flavobacterium_branchiophilum	flavobacterium	s__Flavobacterium_branchiophilum--RS_GCF_002217205.1	s__Flavobacterium_branchiophilum	3527	0.0009117869650025613	species_exact	1
Thermococcus nautili	thermococcus_nautili	thermococcus	s__Thermococcus_nautili--RS_GCF_000585495.1	s__Thermococcus_nautili	3526	0.0	species_exact	1
Campylobacter fetus	campylobacter_fetus	campylobacter	s__Campylobacter_fetus--RS_GCF_900475935.1	s__Campylobacter_fetus	3526	5.141081846480769e-08	species_exact	1
Xenorhabdus hominickii	xenorhabdus_hominickii	xenorhabdus	s__Xenorhabdus_hominickii--RS_GCF_002632725.1	s__Xenorhabdus_hominickii	3526	6.84522256213674e-07	species_exact	1
Geoglobus ahangari	geoglobus_ahangari	geoglobus	s__Geoglobus_ahangari--RS_GCF_001006045.1	s__Geoglobus_ahangari	3526	5.377345187842905e-22	species_exact	1
Tetragenococcus halophilus	tetragenococcus_halophilus	tetragenococcus	s__Tetragenococcus_halophilus--RS_GCF_003841405.1	s__Tetragenococcus_halophilus	3526	1.3055634355504559e-06	species_exact	1
Cellulosilyticum lentocellum	cellulosilyticum_lentocellum	cellulosilyticum	s__Cellulosilyticum_lentocellum--RS_GCF_000178835.2	s__Cellulosilyticum_lentocellum	3526	1.9192511086721493e-05	species_exact	1
Cytobacillus kochii	cytobacillus_kochii	cytobacillus	s__Cytobacillus_kochii--RS_GCF_020171845.1	s__Cytobacillus_kochii	3526	0.0002797878011182531	species_exact	1
Aggregatibacter aphrophilus	aggregatibacter_aphrophilus	aggregatibacter	s__Aggregatibacter_aphrophilus--RS_GCF_900636915.1	s__Aggregatibacter_aphrophilus	3526	4.112124651152611e-06	species_exact	1
Planococcus kocurii	planococcus_kocurii	planococcus	s__Planococcus_kocurii--RS_GCF_001465835.2	s__Planococcus_kocurii	3526	3.25741906633968e-07	species_exact	1
Legionella longbeachae	legionella_longbeachae	legionella	s__Legionella_longbeachae--RS_GCF_004283175.1	s__Legionella_longbeachae	3526	1.112299278206226e-05	species_exact	1
Megamonas hypermegale	megamonas_hypermegale	megamonas	s__Megamonas_hypermegale--RS_GCF_900187035.1	s__Megamonas_hypermegale	3526	3.5638428363437176e-05	species_exact	1
Capnocytophaga ochracea	capnocytophaga_ochracea	capnocytophaga	s__Capnocytophaga_ochracea--RS_GCF_000023285.1	s__Capnocytophaga_ochracea	3526	3.7145151071575096e-06	species_exact	1
Acinetobacter schindleri	acinetobacter_schindleri	acinetobacter	s__Acinetobacter_schindleri--RS_GCF_000368625.1	s__Acinetobacter_schindleri	3526	0.0004243402975085302	species_exact	1
Bacillus xiamenensis	bacillus_xiamenensis	bacillus	s__Bacillus_xiamenensis--RS_GCF_000300535.1	s__Bacillus_xiamenensis	3526	3.2184206892659995e-05	species_exact	1
Providencia rettgeri	providencia_rettgeri	providencia	s__Providencia_rettgeri--GB_GCA_900455085.1	s__Providencia_rettgeri	3525	6.148340118988277e-06	species_exact	1
Paenalcaligenes hominis	paenalcaligenes_hominis	paenalcaligenes	s__Paenalcaligenes_hominis--RS_GCF_011927625.1	s__Paenalcaligenes_hominis	3525	2.712848918890144e-05	species_exact	1
Maribacter hydrothermalis	maribacter_hydrothermalis	maribacter	s__Maribacter_hydrothermalis--RS_GCF_001913155.1	s__Maribacter_hydrothermalis	3525	1.7346126489419959e-18	species_exact	1
Clostridium saccharobutylicum	clostridium_saccharobutylicum	clostridium	s__Clostridium_saccharobutylicum--RS_GCF_000473995.1	s__Clostridium_saccharobutylicum	3525	5.153862949565301e-06	species_exact	1
Elizabethkingia ursingii	elizabethkingia_ursingii	elizabethkingia	s__Elizabethkingia_ursingii--RS_GCF_001521765.1	s__Elizabethkingia_ursingii	3525	0.00028000346730744905	species_exact	1
Agathobacter rectalis	agathobacter_rectalis	agathobacter	s__Agathobacter_rectalis--GB_GCA_000020605.1	s__Agathobacter_rectalis	3525	6.082582285139853e-05	species_exact	1
Bacillus altitudinis	bacillus_altitudinis	bacillus	s__Bacillus_altitudinis--RS_GCF_000691145.1	s__Bacillus_altitudinis	3524	0.00016551667304387876	species_exact	1
Bibersteinia trehalosi	bibersteinia_trehalosi	bibersteinia	s__Bibersteinia_trehalosi--RS_GCF_004346205.1	s__Bibersteinia_trehalosi	3524	3.8080329484143044e-06	species_exact	1
Providencia alcalifaciens	providencia_alcalifaciens	providencia	s__Providencia_alcalifaciens--RS_GCF_000173415.1	s__Providencia_alcalifaciens	3524	9.78439899659661e-06	species_exact	1
Marinitoga piezophila	marinitoga_piezophila	marinitoga	s__Marinitoga_piezophila--RS_GCF_000255135.1	s__Marinitoga_piezophila	3524	1.514105822199793e-07	species_exact	1
